customer_id,customer_segment,loyalty_tier,loyalty_points,churn_risk_score,basket_size,discount_percentage,promotion_dependency,peak_hour_frequency,weekend_order_ratio,channel_preference,primary_location_id,location_performance,customer_recency,customer_frequency,customer_monetary_value,average_order_value,r_score,f_score,m_score,rfm_segment
CUST-17721,HIGH_VALUE,PLATINUM,5770,0.08,17.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-002,269.75,57,1,303.3,303.3,4,2,2,Recent First-Time
CUST-17722,OCCASIONAL,BRONZE,2358,0.23,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-019,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17723,CHURNED,BRONZE,222,0.969,18.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-011,266.91,348,1,311.99,311.99,1,2,3,Hibernating / Churned
CUST-17724,OCCASIONAL,GOLD,849,0.424,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-008,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17725,OCCASIONAL,SILVER,672,0.425,12.5,0.0,0.0,1.0,1.0,TAKEOUT,LOC-002,269.75,38,2,529.86,264.93,5,3,4,Loyal Customers
CUST-17726,CHURNED,BRONZE,108,0.807,13.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-010,269.35,84,1,369.77,369.77,4,2,3,Recent First-Time
CUST-17727,OCCASIONAL,SILVER,2216,0.647,16.33,3.53,0.6667,0.0,0.6667,DELIVERY,LOC-015,268.03,178,3,888.15,296.05,2,5,5,At Risk - High Value
CUST-17728,OCCASIONAL,GOLD,989,0.318,16.0,0.0,0.0,0.0,0.0,DRIVE_THRU,LOC-005,267.73,139,1,199.65,199.65,3,2,2,Potential Loyalists
CUST-17729,REGULAR,GOLD,195,0.438,16.75,0.0,0.0,0.5,0.75,DINE_IN,LOC-005,267.73,73,4,1131.95,282.99,4,5,5,Champions
CUST-17730,HIGH_VALUE,GOLD,14013,0.136,11.0,0.0,0.0,0.0,0.0,DELIVERY,LOC-018,269.37,148,1,251.55,251.55,3,2,2,Potential Loyalists
CUST-17731,OCCASIONAL,SILVER,2096,0.388,11.5,0.0,0.0,1.0,0.5,TAKEOUT,LOC-008,271.8,31,2,391.25,195.63,5,3,3,Loyal Customers
CUST-17732,OCCASIONAL,BRONZE,2140,0.362,11.0,6.21,0.3333,0.6667,0.0,DINE_IN,LOC-004,268.69,9,3,751.21,250.4,5,5,4,Champions
CUST-17733,REGULAR,GOLD,684,0.375,17.0,6.12,0.6667,0.6667,0.3333,DRIVE_THRU,LOC-013,269.98,4,3,833.89,277.96,5,5,5,Champions
CUST-17734,NEW,BRONZE,126,0.199,14.0,5.44,1.0,1.0,0.0,DINE_IN,LOC-010,269.35,61,1,321.35,321.35,4,2,3,Recent First-Time
CUST-17735,CHURNED,SILVER,125,0.813,13.0,0.0,0.0,0.0,1.0,TAKEOUT,LOC-013,269.98,39,1,349.64,349.64,4,2,3,Recent First-Time
CUST-17736,OCCASIONAL,SILVER,593,0.362,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-008,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17737,REGULAR,BRONZE,1245,0.334,11.0,16.67,0.6667,0.3333,0.0,TAKEOUT,LOC-007,269.88,54,3,488.33,162.78,4,5,3,Loyal Customers
CUST-17738,REGULAR,BRONZE,338,0.643,16.67,0.88,0.3333,0.6667,0.3333,TAKEOUT,LOC-007,269.88,74,3,1090.4,363.47,4,5,5,Champions
CUST-17739,REGULAR,BRONZE,1093,0.444,11.0,25.0,1.0,0.0,0.0,TAKEOUT,LOC-010,269.35,0,1,101.44,101.44,5,2,1,Recent First-Time
CUST-17740,NEW,BRONZE,33,0.231,11.0,7.46,0.75,0.25,0.25,DINE_IN,LOC-015,268.03,22,4,864.15,216.04,5,5,5,Champions
CUST-17741,OCCASIONAL,BRONZE,1440,0.476,14.5,0.0,0.0,1.0,0.0,DINE_IN,LOC-020,268.67,9,2,533.93,266.97,5,3,4,Loyal Customers
CUST-17742,REGULAR,BRONZE,1215,0.583,9.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-016,268.49,328,1,158.39,158.39,2,2,2,Hibernating / Churned
CUST-17743,OCCASIONAL,SILVER,152,0.595,13.33,5.93,0.5,0.3333,0.3333,DINE_IN,LOC-013,269.98,12,6,1312.29,218.72,5,5,5,Champions
CUST-17744,REGULAR,SILVER,2266,0.236,8.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-003,270.16,212,1,119.41,119.41,2,2,1,Hibernating / Churned
CUST-17745,NEW,BRONZE,130,0.145,18.0,0.0,0.0,1.0,0.0,DELIVERY,LOC-016,268.49,317,1,686.92,686.92,2,2,4,Hibernating / Churned
CUST-17746,OCCASIONAL,BRONZE,900,0.294,15.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-006,269.65,82,3,660.74,220.25,4,5,4,Champions
CUST-17747,REGULAR,SILVER,358,0.517,14.0,0.0,0.0,1.0,0.75,DINE_IN,LOC-018,269.37,31,4,1049.92,262.48,5,5,5,Champions
CUST-17748,REGULAR,GOLD,394,0.38,12.0,0.0,0.0,0.6667,0.3333,DINE_IN,LOC-009,268.34,120,3,687.61,229.2,3,5,4,Loyal Customers
CUST-17749,REGULAR,BRONZE,1437,0.487,16.0,0.0,0.0,0.6667,0.6667,TAKEOUT,LOC-013,269.98,87,3,1253.94,417.98,4,5,5,Champions
CUST-17750,OCCASIONAL,SILVER,565,0.232,13.0,3.88,0.6667,0.6667,0.3333,DINE_IN,LOC-014,269.41,203,3,566.47,188.82,2,5,4,At Risk - High Value
CUST-17751,REGULAR,BRONZE,387,0.433,17.0,0.0,0.0,1.0,0.5,DELIVERY,LOC-009,268.34,24,2,758.25,379.13,5,3,4,Loyal Customers
CUST-17752,REGULAR,SILVER,2127,0.499,12.0,0.0,0.0,0.0,0.0,DRIVE_THRU,LOC-017,269.26,13,1,173.69,173.69,5,2,2,Recent First-Time
CUST-17753,CHURNED,BRONZE,535,0.928,11.0,1.45,0.2,0.6,0.8,DELIVERY,LOC-012,270.28,0,5,1376.54,275.31,5,5,5,Champions
CUST-17754,REGULAR,BRONZE,2279,0.442,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-014,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17755,OCCASIONAL,GOLD,2268,0.61,14.0,0.0,0.0,0.3333,0.3333,DELIVERY,LOC-002,269.75,14,3,871.94,290.65,5,5,5,Champions
CUST-17756,REGULAR,BRONZE,1054,0.209,8.5,2.48,0.5,1.0,0.5,DINE_IN,LOC-007,269.88,7,2,331.63,165.82,5,3,3,Loyal Customers
CUST-17757,REGULAR,BRONZE,122,0.403,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-006,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17758,REGULAR,BRONZE,950,0.46,14.67,5.96,1.0,0.6667,0.3333,DELIVERY,LOC-014,269.41,161,3,867.2,289.07,3,5,5,Loyal Customers
CUST-17759,REGULAR,BRONZE,384,0.381,12.0,6.57,1.0,1.0,0.0,DRIVE_THRU,LOC-017,269.26,348,1,231.06,231.06,1,2,2,Hibernating / Churned
CUST-17760,NEW,BRONZE,202,0.212,28.0,3.33,1.0,1.0,0.0,TAKEOUT,LOC-009,268.34,76,1,314.61,314.61,4,2,3,Recent First-Time
CUST-17761,HIGH_VALUE,PLATINUM,4863,0.14,12.0,6.77,0.5,1.0,0.5,DRIVE_THRU,LOC-008,271.8,67,2,323.43,161.71,4,3,3,Loyal Customers
CUST-17762,REGULAR,BRONZE,1261,0.24,13.0,0.0,0.0,0.0,0.0,TAKEOUT,LOC-008,271.8,121,2,439.06,219.53,3,3,3,Loyal Customers
CUST-17763,REGULAR,BRONZE,825,0.219,10.5,0.0,0.0,1.0,1.0,TAKEOUT,LOC-010,269.35,94,2,309.49,154.75,4,3,3,Loyal Customers
CUST-17764,REGULAR,SILVER,1285,0.353,15.0,1.05,0.5,0.5,0.5,TAKEOUT,LOC-018,269.37,43,2,563.82,281.91,4,3,4,Loyal Customers
CUST-17765,CHURNED,BRONZE,390,0.908,14.5,3.27,0.25,0.25,0.25,DINE_IN,LOC-013,269.98,18,4,1118.31,279.58,5,5,5,Champions
CUST-17766,HIGH_VALUE,PLATINUM,11798,0.107,8.5,11.53,1.0,1.0,0.5,DINE_IN,LOC-016,268.49,171,2,284.17,142.08,3,3,2,Loyal Customers
CUST-17767,OCCASIONAL,SILVER,674,0.268,13.33,1.76,0.3333,0.3333,0.3333,DELIVERY,LOC-013,269.98,74,3,685.15,228.38,4,5,4,Champions
CUST-17768,NEW,BRONZE,14,0.136,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-010,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17769,REGULAR,BRONZE,1545,0.395,13.0,7.77,0.5,1.0,0.0,DINE_IN,LOC-018,269.37,8,2,368.69,184.35,5,3,3,Loyal Customers
CUST-17770,REGULAR,BRONZE,829,0.509,30.0,0.0,0.0,1.0,1.0,DRIVE_THRU,LOC-019,265.36,18,1,407.24,407.24,5,2,3,Recent First-Time
CUST-17771,OCCASIONAL,SILVER,1448,0.325,17.6,1.7,0.2,0.6,0.6,DINE_IN,LOC-014,269.41,31,5,1766.31,353.26,5,5,5,Champions
CUST-17772,NEW,BRONZE,208,0.293,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-018,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17773,REGULAR,BRONZE,1490,0.379,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-007,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17774,OCCASIONAL,BRONZE,805,0.556,16.67,0.0,0.0,0.3333,0.3333,DINE_IN,LOC-001,271.44,213,3,909.08,303.03,2,5,5,At Risk - High Value
CUST-17775,REGULAR,SILVER,380,0.353,17.67,0.0,0.0,1.0,0.3333,TAKEOUT,LOC-012,270.28,30,3,869.64,289.88,5,5,5,Champions
CUST-17776,REGULAR,BRONZE,483,0.438,14.0,0.0,0.0,0.5,1.0,DELIVERY,LOC-004,268.69,10,2,442.1,221.05,5,3,3,Loyal Customers
CUST-17777,OCCASIONAL,BRONZE,1679,0.608,13.0,2.76,0.3333,0.6667,0.0,TAKEOUT,LOC-002,269.75,83,3,807.14,269.05,4,5,5,Champions
CUST-17778,OCCASIONAL,SILVER,1017,0.529,15.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-009,268.34,80,1,358.54,358.54,4,2,3,Recent First-Time
CUST-17779,REGULAR,BRONZE,318,0.26,21.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-018,269.37,58,1,415.28,415.28,4,2,3,Recent First-Time
CUST-17780,REGULAR,SILVER,252,0.497,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-017,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17781,REGULAR,BRONZE,2150,0.548,11.25,0.0,0.0,0.5,1.0,TAKEOUT,LOC-011,266.91,24,4,813.11,203.28,5,5,5,Champions
CUST-17782,OCCASIONAL,BRONZE,1660,0.639,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-014,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17783,OCCASIONAL,BRONZE,2040,0.358,11.8,1.14,0.2,0.8,0.6,DINE_IN,LOC-002,269.75,3,5,1211.19,242.24,5,5,5,Champions
CUST-17784,NEW,BRONZE,94,0.264,8.0,0.0,0.0,0.5,0.0,DRIVE_THRU,LOC-001,271.44,194,2,277.49,138.75,2,3,2,At Risk - High Value
CUST-17785,OCCASIONAL,GOLD,1764,0.533,13.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-017,269.26,131,2,428.39,214.2,3,3,3,Loyal Customers
CUST-17786,OCCASIONAL,GOLD,1073,0.323,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-017,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17787,OCCASIONAL,GOLD,2323,0.235,13.67,1.68,0.3333,0.3333,0.0,TAKEOUT,LOC-014,269.41,138,3,712.54,237.51,3,5,4,Loyal Customers
CUST-17788,HIGH_VALUE,GOLD,13087,0.094,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-018,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17789,REGULAR,SILVER,1644,0.326,10.0,2.65,0.3333,0.6667,0.3333,DINE_IN,LOC-004,268.69,106,3,599.05,199.68,3,5,4,Loyal Customers
CUST-17790,CHURNED,BRONZE,170,0.954,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-015,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17791,REGULAR,GOLD,2089,0.559,10.5,0.0,0.0,0.5,0.0,DINE_IN,LOC-006,269.65,233,2,356.47,178.24,2,3,3,At Risk - High Value
CUST-17792,CHURNED,SILVER,418,0.937,10.5,7.5,0.5,0.5,1.0,DINE_IN,LOC-009,268.34,25,2,317.07,158.54,5,3,3,Loyal Customers
CUST-17793,OCCASIONAL,GOLD,776,0.533,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-006,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17794,CHURNED,BRONZE,583,0.941,18.5,1.7,0.5,0.5,0.0,TAKEOUT,LOC-013,269.98,131,2,668.55,334.28,3,3,4,Loyal Customers
CUST-17795,REGULAR,BRONZE,958,0.63,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-001,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17796,OCCASIONAL,GOLD,1795,0.232,21.0,3.93,1.0,1.0,0.0,DELIVERY,LOC-017,269.26,34,1,467.7,467.7,5,2,3,Recent First-Time
CUST-17797,CHURNED,BRONZE,105,0.967,13.25,0.0,0.0,0.5,0.0,DINE_IN,LOC-012,270.28,5,4,1302.56,325.64,5,5,5,Champions
CUST-17798,OCCASIONAL,BRONZE,1554,0.207,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-009,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17799,REGULAR,SILVER,488,0.557,14.0,4.45,0.5,0.1667,0.1667,DINE_IN,LOC-001,271.44,19,6,1804.31,300.72,5,5,5,Champions
CUST-17800,NEW,BRONZE,83,0.197,19.0,8.01,1.0,1.0,1.0,DINE_IN,LOC-001,271.44,122,1,368.04,368.04,3,2,3,Potential Loyalists
CUST-17801,OCCASIONAL,BRONZE,1896,0.641,12.5,1.65,0.5,0.5,1.0,DINE_IN,LOC-016,268.49,32,2,463.48,231.74,5,3,3,Loyal Customers
CUST-17802,REGULAR,SILVER,1111,0.36,15.25,3.5,0.5,0.5,0.75,DINE_IN,LOC-010,269.35,151,4,1422.83,355.71,3,5,5,Loyal Customers
CUST-17803,OCCASIONAL,SILVER,797,0.591,14.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-010,269.35,191,1,314.37,314.37,2,2,3,Hibernating / Churned
CUST-17804,OCCASIONAL,GOLD,1819,0.624,12.5,0.0,0.0,0.5,0.0,DINE_IN,LOC-015,268.03,141,2,597.9,298.95,3,3,4,Loyal Customers
CUST-17805,REGULAR,GOLD,2260,0.637,13.5,3.52,0.5,0.0,1.0,DINE_IN,LOC-011,266.91,109,2,438.95,219.48,3,3,3,Loyal Customers
CUST-17806,CHURNED,BRONZE,587,0.926,17.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-017,269.26,141,1,411.88,411.88,3,2,3,Potential Loyalists
CUST-17807,NEW,BRONZE,138,0.184,18.0,7.46,1.0,0.5,0.0,DRIVE_THRU,LOC-017,269.26,12,2,581.69,290.85,5,3,4,Loyal Customers
CUST-17808,REGULAR,SILVER,100,0.578,19.0,0.0,0.0,1.0,0.0,DELIVERY,LOC-002,269.75,124,1,348.23,348.23,3,2,3,Potential Loyalists
CUST-17809,REGULAR,BRONZE,893,0.594,14.0,0.0,0.0,0.5,0.0,DRIVE_THRU,LOC-014,269.41,8,2,492.4,246.2,5,3,3,Loyal Customers
CUST-17810,REGULAR,BRONZE,288,0.624,16.0,1.63,0.5,0.5,0.0,DINE_IN,LOC-010,269.35,42,2,609.61,304.81,4,3,4,Loyal Customers
CUST-17811,NEW,BRONZE,249,0.153,11.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-013,269.98,327,1,221.48,221.48,2,2,2,Hibernating / Churned
CUST-17812,REGULAR,SILVER,497,0.596,14.33,6.63,0.6667,0.3333,0.0,DELIVERY,LOC-019,265.36,69,3,605.14,201.71,4,5,4,Champions
CUST-17813,OCCASIONAL,SILVER,1639,0.459,11.0,9.85,1.0,0.0,0.0,TAKEOUT,LOC-013,269.98,35,2,260.19,130.1,5,3,2,Loyal Customers
CUST-17814,REGULAR,SILVER,2221,0.322,14.67,3.04,0.6667,0.6667,0.0,DINE_IN,LOC-018,269.37,132,3,832.72,277.57,3,5,5,Loyal Customers
CUST-17815,REGULAR,SILVER,1738,0.393,13.0,1.5,0.3333,0.6667,0.0,TAKEOUT,LOC-016,268.49,20,3,666.74,222.25,5,5,4,Champions
CUST-17816,HIGH_VALUE,PLATINUM,14578,0.039,12.0,5.03,0.5,1.0,1.0,DELIVERY,LOC-004,268.69,101,2,598.34,299.17,3,3,4,Loyal Customers
CUST-17817,NEW,BRONZE,218,0.297,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-011,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17818,REGULAR,BRONZE,881,0.302,6.0,0.0,0.0,1.0,0.0,DELIVERY,LOC-005,267.73,336,1,124.86,124.86,1,2,2,Hibernating / Churned
CUST-17819,REGULAR,BRONZE,1516,0.278,18.0,0.0,0.0,0.75,0.25,DRIVE_THRU,LOC-006,269.65,1,4,1211.39,302.85,5,5,5,Champions
CUST-17820,NEW,BRONZE,189,0.206,9.33,8.33,0.3333,0.3333,0.0,DELIVERY,LOC-001,271.44,2,3,406.5,135.5,5,5,3,Loyal Customers
CUST-17821,OCCASIONAL,BRONZE,1517,0.458,14.0,0.0,0.0,0.5,0.5,TAKEOUT,LOC-004,268.69,12,2,455.43,227.71,5,3,3,Loyal Customers
CUST-17822,REGULAR,GOLD,2306,0.579,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-004,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17823,CHURNED,BRONZE,600,0.812,12.5,14.33,1.0,0.0,0.5,DRIVE_THRU,LOC-001,271.44,36,2,371.13,185.57,5,3,3,Loyal Customers
CUST-17824,HIGH_VALUE,GOLD,6600,0.098,12.5,0.0,0.0,1.0,0.0,DINE_IN,LOC-015,268.03,48,2,463.94,231.97,4,3,3,Loyal Customers
CUST-17825,OCCASIONAL,BRONZE,526,0.441,14.25,2.23,0.25,0.75,0.25,DELIVERY,LOC-005,267.73,36,4,1053.88,263.47,5,5,5,Champions
CUST-17826,HIGH_VALUE,PLATINUM,12605,0.081,19.0,0.0,0.0,0.0,0.0,DRIVE_THRU,LOC-017,269.26,189,1,230.52,230.52,2,2,2,Hibernating / Churned
CUST-17827,CHURNED,SILVER,183,0.835,12.0,0.0,0.0,0.5,0.0,DINE_IN,LOC-005,267.73,187,2,459.69,229.85,2,3,3,At Risk - High Value
CUST-17828,REGULAR,SILVER,1719,0.637,15.33,2.41,0.3333,0.6667,0.3333,TAKEOUT,LOC-010,269.35,175,3,688.34,229.45,2,5,4,At Risk - High Value
CUST-17829,OCCASIONAL,SILVER,148,0.608,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-020,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17830,OCCASIONAL,BRONZE,534,0.594,12.5,9.28,0.5,1.0,0.5,DINE_IN,LOC-019,265.36,60,2,489.38,244.69,4,3,3,Loyal Customers
CUST-17831,CHURNED,BRONZE,416,0.952,10.5,0.0,0.0,0.0,0.0,DINE_IN,LOC-009,268.34,54,2,273.44,136.72,4,3,2,Loyal Customers
CUST-17832,REGULAR,BRONZE,2259,0.459,12.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-019,265.36,127,1,314.26,314.26,3,2,3,Potential Loyalists
CUST-17833,CHURNED,BRONZE,403,0.93,25.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-014,269.41,106,1,440.52,440.52,3,2,3,Potential Loyalists
CUST-17834,HIGH_VALUE,GOLD,10032,0.075,21.0,1.7,1.0,1.0,1.0,DINE_IN,LOC-001,271.44,172,1,475.91,475.91,3,2,3,Potential Loyalists
CUST-17835,REGULAR,GOLD,910,0.411,10.8,13.3,0.8,1.0,0.4,DINE_IN,LOC-010,269.35,5,5,1013.7,202.74,5,5,5,Champions
CUST-17836,NEW,BRONZE,66,0.176,6.0,7.43,1.0,0.0,0.0,DRIVE_THRU,LOC-017,269.26,82,1,87.65,87.65,4,2,1,Recent First-Time
CUST-17837,OCCASIONAL,BRONZE,2391,0.638,16.0,0.0,0.0,0.3333,0.6667,DINE_IN,LOC-013,269.98,51,3,943.69,314.56,4,5,5,Champions
CUST-17838,REGULAR,BRONZE,2193,0.552,12.33,2.4,0.1667,0.6667,0.5,DINE_IN,LOC-017,269.26,3,6,1609.25,268.21,5,5,5,Champions
CUST-17839,HIGH_VALUE,PLATINUM,5742,0.051,12.0,0.0,0.0,1.0,1.0,TAKEOUT,LOC-013,269.98,144,1,176.98,176.98,3,2,2,Potential Loyalists
CUST-17840,REGULAR,BRONZE,255,0.276,12.67,0.0,0.0,0.6667,0.3333,DINE_IN,LOC-016,268.49,34,3,829.44,276.48,5,5,5,Champions
CUST-17841,OCCASIONAL,BRONZE,1315,0.482,16.0,5.29,1.0,1.0,0.0,DINE_IN,LOC-017,269.26,78,1,330.89,330.89,4,2,3,Recent First-Time
CUST-17842,OCCASIONAL,SILVER,2255,0.378,17.0,0.0,0.0,0.3333,0.3333,DELIVERY,LOC-012,270.28,30,3,915.92,305.31,5,5,5,Champions
CUST-17843,REGULAR,GOLD,1093,0.549,16.5,1.15,0.5,1.0,0.0,DINE_IN,LOC-005,267.73,30,2,513.54,256.77,5,3,4,Loyal Customers
CUST-17844,NEW,BRONZE,73,0.135,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-013,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17845,OCCASIONAL,BRONZE,419,0.472,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-008,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17846,REGULAR,BRONZE,427,0.614,9.0,0.0,0.0,1.0,1.0,TAKEOUT,LOC-006,269.65,206,1,115.55,115.55,2,2,1,Hibernating / Churned
CUST-17847,REGULAR,BRONZE,795,0.268,10.0,0.0,0.0,1.0,0.5,DINE_IN,LOC-013,269.98,178,2,417.79,208.89,2,3,3,At Risk - High Value
CUST-17848,OCCASIONAL,SILVER,2327,0.572,25.0,0.0,0.0,0.0,0.0,TAKEOUT,LOC-016,268.49,112,1,437.24,437.24,3,2,3,Potential Loyalists
CUST-17849,OCCASIONAL,SILVER,1522,0.495,14.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-009,268.34,27,1,267.4,267.4,5,2,2,Recent First-Time
CUST-17850,REGULAR,GOLD,903,0.319,14.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-012,270.28,39,1,312.47,312.47,4,2,3,Recent First-Time
CUST-17851,NEW,BRONZE,149,0.26,16.5,0.0,0.0,1.0,0.5,DINE_IN,LOC-007,269.88,237,2,627.43,313.72,2,3,4,At Risk - High Value
CUST-17852,OCCASIONAL,GOLD,977,0.605,18.0,1.25,0.3333,0.3333,0.3333,TAKEOUT,LOC-015,268.03,57,3,1081.32,360.44,4,5,5,Champions
CUST-17853,REGULAR,GOLD,1101,0.637,11.0,6.76,1.0,1.0,1.0,DINE_IN,LOC-004,268.69,158,1,255.12,255.12,3,2,2,Potential Loyalists
CUST-17854,CHURNED,SILVER,458,0.955,22.0,0.0,0.0,0.0,0.0,TAKEOUT,LOC-016,268.49,266,1,344.17,344.17,2,2,3,Hibernating / Churned
CUST-17855,NEW,BRONZE,92,0.107,14.5,0.0,0.0,1.0,0.5,TAKEOUT,LOC-007,269.88,31,2,603.47,301.74,5,3,4,Loyal Customers
CUST-17856,REGULAR,GOLD,2025,0.258,20.0,0.0,0.0,1.0,0.0,DELIVERY,LOC-005,267.73,54,1,537.69,537.69,4,2,4,Recent First-Time
CUST-17857,HIGH_VALUE,PLATINUM,6155,0.058,14.0,0.0,0.0,1.0,0.0,DELIVERY,LOC-001,271.44,139,1,391.36,391.36,3,2,3,Potential Loyalists
CUST-17858,OCCASIONAL,BRONZE,1806,0.506,15.0,0.0,0.0,1.0,0.0,DRIVE_THRU,LOC-008,271.8,152,1,317.68,317.68,3,2,3,Potential Loyalists
CUST-17859,REGULAR,BRONZE,1509,0.63,15.0,0.0,0.0,0.0,1.0,TAKEOUT,LOC-006,269.65,178,1,280.3,280.3,2,2,2,Hibernating / Churned
CUST-17860,CHURNED,BRONZE,108,0.978,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-006,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17861,NEW,BRONZE,43,0.285,10.5,0.0,0.0,1.0,0.0,DELIVERY,LOC-018,269.37,160,2,321.33,160.67,3,3,3,Loyal Customers
CUST-17862,NEW,BRONZE,173,0.222,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-009,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17863,REGULAR,BRONZE,1497,0.599,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-020,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17864,OCCASIONAL,GOLD,499,0.276,11.0,2.8,0.5,0.0,1.0,DELIVERY,LOC-006,269.65,143,2,334.4,167.2,3,3,3,Loyal Customers
CUST-17865,REGULAR,BRONZE,149,0.504,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-007,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17866,REGULAR,SILVER,2142,0.363,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-008,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17867,REGULAR,GOLD,2333,0.293,14.83,5.89,0.6667,0.8333,0.3333,TAKEOUT,LOC-019,265.36,85,6,1387.62,231.27,4,5,5,Champions
CUST-17868,OCCASIONAL,SILVER,1253,0.455,14.25,0.95,0.25,0.75,0.25,DINE_IN,LOC-016,268.49,19,4,1128.74,282.19,5,5,5,Champions
CUST-17869,HIGH_VALUE,PLATINUM,3780,0.148,12.5,0.0,0.0,1.0,0.0,DINE_IN,LOC-006,269.65,155,2,603.5,301.75,3,3,4,Loyal Customers
CUST-17870,REGULAR,BRONZE,892,0.348,12.0,5.04,1.0,1.0,0.0,DELIVERY,LOC-011,266.91,105,1,159.58,159.58,3,2,2,Potential Loyalists
CUST-17871,CHURNED,BRONZE,79,0.878,9.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-005,267.73,107,1,284.06,284.06,3,2,2,Potential Loyalists
CUST-17872,OCCASIONAL,SILVER,2138,0.498,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-007,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-17873,REGULAR,BRONZE,467,0.575,13.0,3.96,0.25,0.5,0.25,DINE_IN,LOC-012,270.28,117,4,932.64,233.16,3,5,5,Loyal Customers
CUST-17874,REGULAR,BRONZE,1900,0.439,15.0,1.53,0.5,1.0,0.0,TAKEOUT,LOC-004,268.69,48,2,587.19,293.6,4,3,4,Loyal Customers
