customer_id,customer_segment,loyalty_tier,loyalty_points,churn_risk_score,basket_size,discount_percentage,promotion_dependency,peak_hour_frequency,weekend_order_ratio,channel_preference,primary_location_id,location_performance
CUST-32465,HIGH_VALUE,GOLD,12437,0.038,15.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-017,269.26
CUST-32466,REGULAR,GOLD,1566,0.285,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-002,0.0
CUST-32467,OCCASIONAL,GOLD,2106,0.603,7.0,5.38,1.0,0.0,0.0,DELIVERY,LOC-011,266.91
CUST-32468,HIGH_VALUE,GOLD,4168,0.102,20.0,12.09,1.0,1.0,0.0,DELIVERY,LOC-008,271.8
CUST-32469,CHURNED,BRONZE,453,0.871,18.0,0.0,0.0,1.0,1.0,DRIVE_THRU,LOC-014,269.41
CUST-32470,OCCASIONAL,BRONZE,1494,0.328,12.0,17.68,1.0,1.0,0.5,DRIVE_THRU,LOC-007,269.88
CUST-32471,NEW,BRONZE,230,0.14,16.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-003,270.16
CUST-32472,REGULAR,SILVER,2221,0.643,10.0,0.0,0.0,0.0,0.0,DELIVERY,LOC-019,265.36
CUST-32473,REGULAR,BRONZE,2019,0.593,11.0,5.24,0.5,0.5,0.5,DINE_IN,LOC-015,268.03
CUST-32474,REGULAR,BRONZE,1674,0.208,8.0,0.0,0.0,0.0,1.0,TAKEOUT,LOC-001,271.44
CUST-32475,NEW,BRONZE,216,0.137,23.5,0.0,0.0,0.5,1.0,DINE_IN,LOC-003,270.16
CUST-32476,REGULAR,BRONZE,2067,0.321,12.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-004,268.69
CUST-32477,OCCASIONAL,GOLD,764,0.366,21.0,6.7,1.0,1.0,1.0,DINE_IN,LOC-006,269.65
CUST-32478,REGULAR,BRONZE,176,0.218,20.33,0.0,0.0,0.3333,0.0,DELIVERY,LOC-009,268.34
CUST-32479,OCCASIONAL,SILVER,1161,0.641,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-013,0.0
CUST-32480,REGULAR,SILVER,1187,0.528,15.33,4.08,0.6667,0.3333,1.0,DINE_IN,LOC-013,269.98
CUST-32481,OCCASIONAL,BRONZE,2041,0.503,13.33,0.0,0.0,1.0,0.6667,TAKEOUT,LOC-013,269.98
CUST-32482,HIGH_VALUE,GOLD,5381,0.142,14.5,0.0,0.0,0.5,0.75,TAKEOUT,LOC-010,269.35
CUST-32483,REGULAR,SILVER,1279,0.215,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-016,0.0
CUST-32484,OCCASIONAL,GOLD,886,0.457,21.0,7.4,1.0,1.0,0.0,DINE_IN,LOC-020,268.67
CUST-32485,HIGH_VALUE,PLATINUM,3370,0.048,12.0,0.0,0.0,0.0,1.0,DRIVE_THRU,LOC-010,269.35
CUST-32486,HIGH_VALUE,PLATINUM,3984,0.106,11.5,4.07,0.5,1.0,0.5,TAKEOUT,LOC-001,271.44
CUST-32487,NEW,BRONZE,95,0.261,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-002,0.0
CUST-32488,REGULAR,BRONZE,1444,0.513,15.0,4.02,0.6667,0.3333,0.6667,DELIVERY,LOC-001,271.44
CUST-32489,CHURNED,BRONZE,88,0.908,27.0,0.0,0.0,0.0,0.0,DRIVE_THRU,LOC-016,268.49
CUST-32490,OCCASIONAL,BRONZE,177,0.636,13.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-012,270.28
CUST-32491,REGULAR,SILVER,2381,0.594,12.0,10.87,1.0,1.0,1.0,DRIVE_THRU,LOC-004,268.69
CUST-32492,CHURNED,BRONZE,267,0.889,15.0,19.24,1.0,1.0,1.0,TAKEOUT,LOC-010,269.35
CUST-32493,REGULAR,SILVER,1570,0.587,18.0,0.0,0.0,1.0,1.0,TAKEOUT,LOC-013,269.98
CUST-32494,REGULAR,BRONZE,1219,0.573,17.67,0.97,0.3333,0.3333,0.6667,DELIVERY,LOC-003,270.16
CUST-32495,REGULAR,BRONZE,2354,0.349,13.0,7.67,0.5,0.75,0.5,DINE_IN,LOC-002,269.75
CUST-32496,OCCASIONAL,BRONZE,1890,0.335,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-012,0.0
CUST-32497,REGULAR,SILVER,297,0.625,22.0,3.36,0.5,1.0,0.5,DINE_IN,LOC-020,268.67
CUST-32498,OCCASIONAL,BRONZE,1581,0.294,14.0,2.86,0.5,0.5,1.0,DINE_IN,LOC-016,268.49
CUST-32499,REGULAR,SILVER,1960,0.466,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-019,0.0
CUST-32500,REGULAR,BRONZE,953,0.516,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-007,0.0
CUST-32501,CHURNED,SILVER,139,0.882,10.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-001,271.44
CUST-32502,REGULAR,SILVER,453,0.485,11.0,0.0,0.0,1.0,0.5,DINE_IN,LOC-002,269.75
CUST-32503,OCCASIONAL,SILVER,2003,0.553,17.5,3.94,0.5,0.5,0.0,DINE_IN,LOC-006,269.65
CUST-32504,REGULAR,SILVER,2115,0.248,12.67,5.0,0.3333,0.6667,0.3333,TAKEOUT,LOC-001,271.44
CUST-32505,REGULAR,SILVER,132,0.442,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-017,0.0
CUST-32506,REGULAR,BRONZE,2269,0.582,5.0,3.4,0.5,0.5,0.5,DINE_IN,LOC-002,269.75
CUST-32507,HIGH_VALUE,PLATINUM,7884,0.133,11.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-018,269.37
CUST-32508,REGULAR,SILVER,1108,0.56,16.0,0.0,0.0,0.3333,0.0,TAKEOUT,LOC-006,269.65
CUST-32509,REGULAR,SILVER,1672,0.38,13.0,0.0,0.0,0.5,0.0,TAKEOUT,LOC-015,268.03
CUST-32510,REGULAR,SILVER,245,0.408,11.5,2.34,0.5,0.5,0.5,DINE_IN,LOC-007,269.88
CUST-32511,OCCASIONAL,GOLD,1107,0.276,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-007,0.0
CUST-32512,REGULAR,SILVER,341,0.372,12.0,9.09,1.0,1.0,1.0,DELIVERY,LOC-007,269.88
CUST-32513,OCCASIONAL,SILVER,300,0.492,21.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-012,270.28
CUST-32514,CHURNED,BRONZE,80,0.907,12.33,3.03,0.6667,0.6667,0.3333,DINE_IN,LOC-013,269.98
CUST-32515,OCCASIONAL,BRONZE,2096,0.421,10.0,0.0,0.0,0.0,0.0,DELIVERY,LOC-013,269.98
CUST-32516,OCCASIONAL,GOLD,1344,0.522,26.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-018,269.37
CUST-32517,OCCASIONAL,SILVER,1077,0.305,11.6,4.18,0.4,0.8,0.2,DINE_IN,LOC-009,268.34
CUST-32518,OCCASIONAL,BRONZE,330,0.335,11.33,0.0,0.0,0.3333,0.3333,DINE_IN,LOC-006,269.65
CUST-32519,OCCASIONAL,GOLD,2385,0.589,16.0,8.49,0.75,0.75,0.5,DELIVERY,LOC-001,271.44
CUST-32520,REGULAR,GOLD,1728,0.457,26.0,0.0,0.0,0.0,1.0,DELIVERY,LOC-012,270.28
CUST-32521,OCCASIONAL,SILVER,1881,0.386,10.5,0.0,0.0,0.5,0.5,DELIVERY,LOC-001,271.44
CUST-32522,HIGH_VALUE,GOLD,6835,0.082,9.67,10.13,0.6667,0.6667,0.0,DELIVERY,LOC-020,268.67
CUST-32523,REGULAR,GOLD,204,0.416,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-019,0.0
CUST-32524,CHURNED,SILVER,285,0.814,11.8,0.0,0.0,0.4,0.6,TAKEOUT,LOC-016,268.49
CUST-32525,NEW,BRONZE,207,0.125,9.0,0.0,0.0,1.0,1.0,TAKEOUT,LOC-010,269.35
CUST-32526,OCCASIONAL,BRONZE,2106,0.277,8.0,5.75,1.0,1.0,1.0,DINE_IN,LOC-011,266.91
CUST-32527,CHURNED,BRONZE,430,0.948,15.5,3.1,0.5,0.0,0.5,DELIVERY,LOC-020,268.67
CUST-32528,OCCASIONAL,BRONZE,1006,0.526,11.75,5.15,0.5,0.75,0.5,DINE_IN,LOC-012,270.28
CUST-32529,HIGH_VALUE,PLATINUM,12832,0.072,15.0,4.35,1.0,1.0,1.0,DINE_IN,LOC-002,269.75
CUST-32530,OCCASIONAL,BRONZE,714,0.345,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-016,0.0
CUST-32531,OCCASIONAL,BRONZE,1762,0.612,12.0,0.0,0.0,0.6667,0.3333,DINE_IN,LOC-001,271.44
CUST-32532,OCCASIONAL,BRONZE,1294,0.237,16.33,5.55,0.6667,0.6667,0.6667,DINE_IN,LOC-002,269.75
CUST-32533,OCCASIONAL,BRONZE,804,0.567,16.5,0.0,0.0,0.5,0.5,DRIVE_THRU,LOC-008,271.8
CUST-32534,REGULAR,SILVER,992,0.434,18.0,9.29,1.0,1.0,0.0,DINE_IN,LOC-001,271.44
CUST-32535,REGULAR,BRONZE,1870,0.264,14.67,1.75,0.3333,0.3333,1.0,DELIVERY,LOC-020,268.67
CUST-32536,HIGH_VALUE,PLATINUM,5049,0.125,18.0,3.44,0.5,0.0,0.0,DINE_IN,LOC-012,270.28
CUST-32537,REGULAR,BRONZE,396,0.327,17.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-004,268.69
CUST-32538,CHURNED,BRONZE,577,0.974,17.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-006,269.65
CUST-32539,REGULAR,SILVER,1706,0.452,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-014,0.0
CUST-32540,CHURNED,BRONZE,194,0.935,12.0,11.85,1.0,0.0,1.0,DINE_IN,LOC-003,270.16
CUST-32541,REGULAR,BRONZE,282,0.536,18.0,0.0,0.0,1.0,1.0,DRIVE_THRU,LOC-016,268.49
CUST-32542,NEW,BRONZE,167,0.227,18.0,1.93,0.5,0.5,0.0,TAKEOUT,LOC-017,269.26
CUST-32543,OCCASIONAL,SILVER,255,0.442,10.0,0.0,0.0,0.5,1.0,DELIVERY,LOC-014,269.41
CUST-32544,OCCASIONAL,BRONZE,1239,0.286,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-013,0.0
CUST-32545,HIGH_VALUE,GOLD,8443,0.118,14.33,0.0,0.0,0.3333,0.3333,DINE_IN,LOC-006,269.65
CUST-32546,HIGH_VALUE,PLATINUM,10740,0.139,12.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-010,269.35
CUST-32547,REGULAR,BRONZE,2072,0.497,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-003,0.0
CUST-32548,NEW,BRONZE,128,0.274,12.67,11.25,1.0,0.6667,0.3333,DRIVE_THRU,LOC-008,271.8
CUST-32549,CHURNED,SILVER,592,0.943,16.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-010,269.35
CUST-32550,REGULAR,BRONZE,1117,0.301,17.33,0.0,0.0,0.6667,0.0,DELIVERY,LOC-007,269.88
CUST-32551,OCCASIONAL,BRONZE,448,0.32,8.0,0.0,0.0,0.0,1.0,DELIVERY,LOC-016,268.49
CUST-32552,REGULAR,SILVER,441,0.645,15.0,6.68,1.0,1.0,1.0,TAKEOUT,LOC-005,267.73
CUST-32553,OCCASIONAL,BRONZE,1785,0.537,9.67,2.68,0.3333,1.0,0.3333,DRIVE_THRU,LOC-007,269.88
CUST-32554,OCCASIONAL,SILVER,873,0.559,15.5,2.14,0.5,1.0,0.0,DINE_IN,LOC-001,271.44
CUST-32555,REGULAR,SILVER,1302,0.324,18.0,0.92,0.3333,1.0,0.3333,DINE_IN,LOC-016,268.49
CUST-32556,REGULAR,SILVER,1726,0.446,18.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-012,270.28
CUST-32557,NEW,BRONZE,8,0.224,11.67,5.11,0.6667,0.3333,0.3333,DINE_IN,LOC-018,269.37
CUST-32558,CHURNED,BRONZE,366,0.833,10.5,0.0,0.0,0.0,0.0,TAKEOUT,LOC-006,269.65
CUST-32559,REGULAR,GOLD,110,0.557,10.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-001,271.44
CUST-32560,HIGH_VALUE,PLATINUM,4504,0.068,23.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-014,269.41
CUST-32561,REGULAR,SILVER,2242,0.45,16.67,0.0,0.0,0.3333,0.3333,DINE_IN,LOC-005,267.73
CUST-32562,NEW,BRONZE,49,0.267,18.5,0.0,0.0,0.0,0.5,DRIVE_THRU,LOC-012,270.28
CUST-32563,OCCASIONAL,BRONZE,1934,0.203,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-019,0.0
CUST-32564,REGULAR,BRONZE,1872,0.518,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-018,0.0
CUST-32565,OCCASIONAL,SILVER,355,0.406,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-019,0.0
CUST-32566,REGULAR,SILVER,1574,0.624,13.5,0.0,0.0,1.0,0.5,DINE_IN,LOC-013,269.98
CUST-32567,OCCASIONAL,BRONZE,685,0.558,11.0,0.0,0.0,0.0,0.0,DRIVE_THRU,LOC-008,271.8
CUST-32568,REGULAR,GOLD,1151,0.261,13.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-019,265.36
CUST-32569,OCCASIONAL,BRONZE,1135,0.26,13.5,8.15,1.0,1.0,1.0,DINE_IN,LOC-001,271.44
CUST-32570,REGULAR,SILVER,1249,0.324,16.5,1.66,0.5,1.0,0.0,DELIVERY,LOC-006,269.65
CUST-32571,REGULAR,GOLD,984,0.389,12.33,2.61,0.3333,0.6667,0.6667,DINE_IN,LOC-006,269.65
CUST-32572,OCCASIONAL,BRONZE,522,0.623,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-008,0.0
CUST-32573,OCCASIONAL,BRONZE,255,0.242,10.0,0.0,0.0,0.0,0.0,DRIVE_THRU,LOC-015,268.03
CUST-32574,REGULAR,GOLD,1047,0.457,6.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-011,266.91
CUST-32575,CHURNED,BRONZE,300,0.987,9.0,7.37,0.3333,0.6667,0.3333,TAKEOUT,LOC-010,269.35
CUST-32576,REGULAR,BRONZE,2366,0.591,12.0,7.9,0.6667,0.3333,0.0,DINE_IN,LOC-008,271.8
CUST-32577,OCCASIONAL,BRONZE,250,0.465,17.5,2.35,0.5,0.0,0.5,DRIVE_THRU,LOC-001,271.44
CUST-32578,REGULAR,SILVER,2385,0.242,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-014,0.0
CUST-32579,REGULAR,BRONZE,1675,0.408,13.5,0.0,0.0,1.0,0.0,TAKEOUT,LOC-005,267.73
CUST-32580,REGULAR,SILVER,1018,0.53,6.0,0.0,0.0,0.0,0.0,TAKEOUT,LOC-019,265.36
CUST-32581,REGULAR,BRONZE,2047,0.478,18.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-016,268.49
CUST-32582,OCCASIONAL,GOLD,262,0.515,17.0,4.62,1.0,0.0,1.0,DRIVE_THRU,LOC-008,271.8
CUST-32583,HIGH_VALUE,GOLD,4623,0.065,14.25,0.0,0.0,0.75,0.5,DINE_IN,LOC-005,267.73
CUST-32584,REGULAR,GOLD,2359,0.325,10.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-003,270.16
CUST-32585,REGULAR,SILVER,567,0.275,10.33,3.7,0.3333,0.3333,0.3333,TAKEOUT,LOC-002,269.75
CUST-32586,HIGH_VALUE,PLATINUM,10314,0.057,21.0,0.0,0.0,0.0,0.0,TAKEOUT,LOC-020,268.67
CUST-32587,OCCASIONAL,BRONZE,1353,0.452,13.67,5.61,0.3333,0.3333,0.0,DINE_IN,LOC-009,268.34
CUST-32588,CHURNED,BRONZE,467,0.969,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-008,0.0
CUST-32589,REGULAR,GOLD,997,0.559,16.0,10.03,1.0,1.0,1.0,DINE_IN,LOC-003,270.16
CUST-32590,OCCASIONAL,SILVER,956,0.261,14.5,0.0,0.0,0.0,0.0,DRIVE_THRU,LOC-011,266.91
CUST-32591,REGULAR,GOLD,1432,0.234,8.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-016,268.49
CUST-32592,NEW,BRONZE,230,0.219,13.33,0.0,0.0,0.0,0.3333,DINE_IN,LOC-012,270.28
CUST-32593,OCCASIONAL,BRONZE,480,0.589,17.0,2.05,0.5,1.0,0.5,DELIVERY,LOC-010,269.35
CUST-32594,HIGH_VALUE,PLATINUM,9718,0.054,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-019,0.0
CUST-32595,NEW,BRONZE,118,0.259,19.0,3.87,0.3333,0.6667,0.3333,DELIVERY,LOC-018,269.37
CUST-32596,NEW,BRONZE,41,0.22,12.67,0.92,0.3333,1.0,0.3333,DINE_IN,LOC-007,269.88
CUST-32597,OCCASIONAL,GOLD,409,0.228,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-001,0.0
CUST-32598,OCCASIONAL,SILVER,2179,0.522,16.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-006,269.65
CUST-32599,HIGH_VALUE,PLATINUM,2782,0.096,13.5,1.82,0.5,0.5,0.0,TAKEOUT,LOC-009,268.34
CUST-32600,NEW,BRONZE,148,0.253,14.67,2.08,0.3333,0.3333,0.6667,TAKEOUT,LOC-006,269.65
CUST-32601,OCCASIONAL,SILVER,631,0.246,23.0,0.0,0.0,1.0,1.0,TAKEOUT,LOC-019,265.36
CUST-32602,NEW,BRONZE,0,0.25,16.5,3.88,1.0,1.0,0.0,DINE_IN,LOC-009,268.34
CUST-32603,OCCASIONAL,SILVER,1869,0.314,8.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-004,268.69
CUST-32604,OCCASIONAL,GOLD,608,0.237,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-011,0.0
CUST-32605,REGULAR,BRONZE,344,0.201,13.0,0.0,0.0,0.6667,0.0,DELIVERY,LOC-006,269.65
CUST-32606,REGULAR,SILVER,1469,0.383,11.25,4.04,0.75,0.5,0.25,TAKEOUT,LOC-013,269.98
CUST-32607,REGULAR,SILVER,2246,0.461,13.0,13.19,1.0,1.0,1.0,DINE_IN,LOC-002,269.75
CUST-32608,OCCASIONAL,BRONZE,1783,0.362,11.5,0.0,0.0,0.5,0.0,TAKEOUT,LOC-012,270.28
CUST-32609,HIGH_VALUE,GOLD,10077,0.135,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-010,0.0
CUST-32610,CHURNED,BRONZE,233,0.987,19.75,3.28,0.5,0.5,0.5,DINE_IN,LOC-016,268.49
CUST-32611,REGULAR,BRONZE,1319,0.222,22.67,1.2,0.3333,0.6667,0.6667,DRIVE_THRU,LOC-014,269.41
CUST-32612,CHURNED,BRONZE,141,0.969,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-012,0.0
CUST-32613,HIGH_VALUE,PLATINUM,14545,0.027,15.0,0.0,0.0,0.5,0.5,DINE_IN,LOC-015,268.03
CUST-32614,REGULAR,BRONZE,1270,0.449,14.0,0.0,0.0,1.0,0.0,DRIVE_THRU,LOC-012,270.28
CUST-32615,REGULAR,GOLD,1372,0.325,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-006,0.0
CUST-32616,HIGH_VALUE,PLATINUM,3745,0.097,10.5,4.2,0.5,0.5,0.5,DINE_IN,LOC-011,266.91
CUST-32617,REGULAR,BRONZE,521,0.406,17.67,0.0,0.0,0.3333,0.6667,TAKEOUT,LOC-015,268.03
CUST-32618,OCCASIONAL,BRONZE,1316,0.46,15.4,3.39,0.4,0.8,0.2,DINE_IN,LOC-017,269.26
CUST-32619,OCCASIONAL,SILVER,818,0.301,12.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-004,268.69
CUST-32620,REGULAR,SILVER,1116,0.391,13.5,0.0,0.0,0.5,0.5,TAKEOUT,LOC-010,269.35
CUST-32621,OCCASIONAL,GOLD,594,0.513,15.0,0.0,0.0,1.0,0.5,DINE_IN,LOC-011,266.91
CUST-32622,OCCASIONAL,BRONZE,1928,0.469,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-012,0.0
CUST-32623,NEW,BRONZE,124,0.285,20.0,2.59,0.5,1.0,0.0,DINE_IN,LOC-009,268.34
CUST-32624,CHURNED,BRONZE,163,0.919,14.25,1.03,0.25,0.5,0.0,TAKEOUT,LOC-017,269.26
CUST-32625,REGULAR,SILVER,2250,0.523,11.5,10.44,1.0,0.5,0.0,DELIVERY,LOC-009,268.34
CUST-32626,REGULAR,BRONZE,2052,0.426,14.0,4.88,0.5,1.0,0.5,DINE_IN,LOC-014,269.41
CUST-32627,OCCASIONAL,SILVER,802,0.402,10.0,13.16,1.0,0.0,0.0,DELIVERY,LOC-014,269.41
CUST-32628,CHURNED,SILVER,126,0.811,14.33,7.9,1.0,0.6667,0.6667,TAKEOUT,LOC-006,269.65
CUST-32629,NEW,BRONZE,29,0.254,11.67,0.0,0.0,0.6667,0.3333,DELIVERY,LOC-004,268.69
CUST-32630,REGULAR,GOLD,1914,0.267,12.0,0.0,0.0,0.0,1.0,DINE_IN,LOC-017,269.26
CUST-32631,REGULAR,BRONZE,272,0.63,10.5,0.0,0.0,0.0,0.0,TAKEOUT,LOC-017,269.26
CUST-32632,NEW,BRONZE,217,0.3,13.5,1.91,0.5,0.5,0.5,TAKEOUT,LOC-020,268.67
CUST-32633,REGULAR,BRONZE,678,0.262,16.0,5.29,1.0,1.0,1.0,TAKEOUT,LOC-015,268.03
CUST-32634,REGULAR,BRONZE,111,0.329,13.0,0.0,0.0,0.0,0.5,DINE_IN,LOC-004,268.69
CUST-32635,CHURNED,BRONZE,461,0.87,20.0,0.0,0.0,1.0,0.0,DELIVERY,LOC-020,268.67
CUST-32636,CHURNED,BRONZE,441,0.967,12.5,0.0,0.0,1.0,0.5,DINE_IN,LOC-009,268.34
CUST-32637,HIGH_VALUE,PLATINUM,10626,0.059,12.5,2.41,0.5,0.5,0.5,DELIVERY,LOC-016,268.49
CUST-32638,HIGH_VALUE,PLATINUM,11170,0.075,13.5,6.01,1.0,0.5,0.0,DINE_IN,LOC-017,269.26
CUST-32639,REGULAR,SILVER,127,0.518,9.5,7.21,1.0,1.0,0.5,DELIVERY,LOC-007,269.88
CUST-32640,REGULAR,BRONZE,742,0.62,18.0,2.28,1.0,0.0,0.0,DINE_IN,LOC-009,268.34
CUST-32641,OCCASIONAL,BRONZE,2061,0.227,11.0,7.04,0.5,1.0,0.5,DRIVE_THRU,LOC-015,268.03
CUST-32642,OCCASIONAL,GOLD,560,0.61,10.5,0.0,0.0,0.5,0.5,DELIVERY,LOC-020,268.67
CUST-32643,REGULAR,BRONZE,380,0.334,21.0,0.0,0.0,0.0,1.0,DELIVERY,LOC-009,268.34
CUST-32644,REGULAR,BRONZE,1079,0.367,26.0,5.03,1.0,1.0,0.0,DINE_IN,LOC-020,268.67
CUST-32645,OCCASIONAL,GOLD,2177,0.628,19.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-018,269.37
CUST-32646,REGULAR,SILVER,431,0.294,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-009,0.0
CUST-32647,OCCASIONAL,BRONZE,1135,0.377,13.5,1.67,0.5,0.0,1.0,TAKEOUT,LOC-014,269.41
CUST-32648,REGULAR,BRONZE,1182,0.406,17.0,0.0,0.0,0.0,0.0,DRIVE_THRU,LOC-004,268.69
CUST-32649,OCCASIONAL,SILVER,1133,0.26,16.0,4.89,0.5,0.75,0.0,TAKEOUT,LOC-011,266.91
CUST-32650,REGULAR,SILVER,954,0.608,9.5,6.76,0.5,0.5,0.5,DINE_IN,LOC-014,269.41
CUST-32651,OCCASIONAL,SILVER,548,0.407,14.0,6.91,0.5,1.0,0.0,DRIVE_THRU,LOC-010,269.35
CUST-32652,OCCASIONAL,SILVER,1985,0.504,26.0,0.0,0.0,0.0,1.0,TAKEOUT,LOC-019,265.36
CUST-32653,REGULAR,GOLD,869,0.573,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-010,0.0
CUST-32654,OCCASIONAL,SILVER,732,0.476,20.0,4.92,1.0,0.0,0.0,DELIVERY,LOC-016,268.49
CUST-32655,REGULAR,GOLD,477,0.646,16.0,3.88,0.5,0.0,0.0,DELIVERY,LOC-016,268.49
CUST-32656,REGULAR,SILVER,2263,0.265,9.0,14.75,1.0,0.0,0.0,TAKEOUT,LOC-009,268.34
CUST-32657,OCCASIONAL,SILVER,275,0.638,15.0,0.0,0.0,1.0,1.0,DELIVERY,LOC-012,270.28
CUST-32658,NEW,BRONZE,176,0.232,15.0,0.75,0.25,0.5,0.25,DINE_IN,LOC-017,269.26
CUST-32659,CHURNED,BRONZE,342,0.98,11.67,0.0,0.0,0.3333,0.3333,DELIVERY,LOC-002,269.75
CUST-32660,REGULAR,SILVER,1494,0.545,15.67,1.12,0.3333,0.3333,0.6667,DINE_IN,LOC-017,269.26
CUST-32661,HIGH_VALUE,PLATINUM,13414,0.03,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-003,0.0
CUST-32662,NEW,BRONZE,216,0.156,10.5,4.29,0.5,0.0,0.5,DELIVERY,LOC-001,271.44
CUST-32663,REGULAR,BRONZE,2080,0.373,10.0,0.0,0.0,1.0,0.0,DELIVERY,LOC-012,270.28
CUST-32664,REGULAR,SILVER,1216,0.229,11.33,14.17,0.6667,0.6667,0.3333,DINE_IN,LOC-012,270.28
CUST-32665,REGULAR,BRONZE,1525,0.233,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-017,0.0
CUST-32666,OCCASIONAL,SILVER,1866,0.303,10.0,0.0,0.0,0.5,0.5,DRIVE_THRU,LOC-004,268.69
CUST-32667,REGULAR,BRONZE,1180,0.345,17.0,6.42,1.0,1.0,0.0,TAKEOUT,LOC-009,268.34
CUST-32668,CHURNED,BRONZE,106,0.984,13.0,3.9,0.5,0.5,0.25,DINE_IN,LOC-002,269.75
CUST-32669,CHURNED,SILVER,112,0.966,11.0,12.22,1.0,1.0,0.0,DELIVERY,LOC-017,269.26
CUST-32670,HIGH_VALUE,GOLD,12806,0.032,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-004,0.0
CUST-32671,CHURNED,SILVER,512,0.817,23.0,0.0,0.0,1.0,0.0,DRIVE_THRU,LOC-010,269.35
CUST-32672,OCCASIONAL,SILVER,298,0.389,11.0,0.0,0.0,0.0,0.0,TAKEOUT,LOC-001,271.44
CUST-32673,OCCASIONAL,BRONZE,2160,0.218,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-015,0.0
CUST-32674,OCCASIONAL,BRONZE,1632,0.301,15.5,5.45,0.5,0.0,0.5,DELIVERY,LOC-016,268.49
CUST-32675,NEW,BRONZE,97,0.148,16.5,0.0,0.0,0.5,0.0,DINE_IN,LOC-018,269.37
CUST-32676,REGULAR,SILVER,1087,0.588,4.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-019,265.36
CUST-32677,REGULAR,BRONZE,1408,0.374,14.0,5.88,1.0,1.0,1.0,DINE_IN,LOC-017,269.26
CUST-32678,REGULAR,SILVER,1488,0.249,13.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-017,269.26
CUST-32679,OCCASIONAL,BRONZE,1218,0.55,15.0,2.42,0.3333,0.3333,0.3333,DINE_IN,LOC-005,267.73
CUST-32680,REGULAR,BRONZE,440,0.319,14.0,2.28,0.3333,1.0,0.0,DELIVERY,LOC-013,269.98
CUST-32681,OCCASIONAL,SILVER,153,0.272,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-009,0.0
