domain,pattern,anomaly_type,entity_id,date,description,score_or_metric
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-10-29,Customer CUST-41750 submitted duplicate rating 4 for item ITEM-032 on 2025-10-29,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-10-22,Customer CUST-02760 submitted duplicate rating 4 for item ITEM-140 on 2025-10-22,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-11-04,Customer CUST-09395 submitted duplicate rating 5 for item ITEM-097 on 2025-11-04,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-12-02,Customer CUST-26108 submitted duplicate rating 1 for item ITEM-052 on 2025-12-02,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-10-25,Customer CUST-41803 submitted duplicate rating 4 for item ITEM-027 on 2025-10-25,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-003,2025-12-13,Customer CUST-26017 submitted duplicate rating 3 for item ITEM-106 on 2025-12-13,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-02-15,Customer CUST-29392 submitted duplicate rating 1 for item ITEM-062 on 2025-02-15,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-12-23,Customer CUST-12154 submitted duplicate rating 3 for item ITEM-131 on 2025-12-23,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-04-24,Customer CUST-07800 submitted duplicate rating 1 for item ITEM-068 on 2025-04-24,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-018,2025-05-30,Customer CUST-47059 submitted duplicate rating 1 for item ITEM-001 on 2025-05-30,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-01-01,Customer CUST-25391 submitted duplicate rating 1 for item ITEM-091 on 2025-01-01,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-12-13,Customer CUST-32371 submitted duplicate rating 5 for item ITEM-136 on 2025-12-13,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-12-27,Customer CUST-46302 submitted duplicate rating 5 for item ITEM-042 on 2025-12-27,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-02-13,Customer CUST-37708 submitted duplicate rating 1 for item ITEM-146 on 2025-02-13,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-07-18,Customer CUST-20406 submitted duplicate rating 5 for item ITEM-084 on 2025-07-18,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-12-09,Customer CUST-36139 submitted duplicate rating 3 for item ITEM-015 on 2025-12-09,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-08-17,Customer CUST-03719 submitted duplicate rating 5 for item ITEM-017 on 2025-08-17,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-10-31,Customer CUST-37667 submitted duplicate rating 4 for item ITEM-056 on 2025-10-31,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-12-22,Customer CUST-29377 submitted duplicate rating 4 for item ITEM-116 on 2025-12-22,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-06-05,Customer CUST-49348 submitted duplicate rating 5 for item ITEM-088 on 2025-06-05,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-12-13,Customer CUST-17378 submitted duplicate rating 5 for item ITEM-021 on 2025-12-13,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-08-28,Customer CUST-40582 submitted duplicate rating 1 for item ITEM-096 on 2025-08-28,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-03-21,Customer CUST-38648 submitted duplicate rating 5 for item ITEM-108 on 2025-03-21,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-07-05,Customer CUST-02416 submitted duplicate rating 1 for item ITEM-124 on 2025-07-05,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-03-09,Customer CUST-44796 submitted duplicate rating 5 for item ITEM-111 on 2025-03-09,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-10-18,Customer CUST-30832 submitted duplicate rating 5 for item ITEM-016 on 2025-10-18,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-07-11,Customer CUST-04547 submitted duplicate rating 1 for item ITEM-018 on 2025-07-11,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-020,2025-09-07,Customer CUST-09846 submitted duplicate rating 1 for item ITEM-108 on 2025-09-07,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-007,2025-09-05,Customer CUST-17054 submitted duplicate rating 1 for item ITEM-126 on 2025-09-05,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-09-19,Customer CUST-31109 submitted duplicate rating 5 for item ITEM-013 on 2025-09-19,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-02-07,Customer CUST-16671 submitted duplicate rating 1 for item ITEM-050 on 2025-02-07,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-10-26,Customer CUST-00698 submitted duplicate rating 5 for item ITEM-115 on 2025-10-26,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-06-20,Customer CUST-27302 submitted duplicate rating 4 for item ITEM-020 on 2025-06-20,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-018,2025-11-02,Customer nan submitted duplicate rating 4 for item ITEM-017 on 2025-11-02,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-08-17,Customer CUST-26411 submitted duplicate rating 5 for item ITEM-037 on 2025-08-17,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-12-11,Customer CUST-10218 submitted duplicate rating 4 for item ITEM-001 on 2025-12-11,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-03-20,Customer CUST-26817 submitted duplicate rating 3 for item ITEM-035 on 2025-03-20,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-05-30,Customer CUST-25009 submitted duplicate rating 1 for item ITEM-144 on 2025-05-30,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-05-22,Customer CUST-43725 submitted duplicate rating 3 for item ITEM-080 on 2025-05-22,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-06-19,Customer CUST-01241 submitted duplicate rating 5 for item ITEM-088 on 2025-06-19,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-07-06,Customer CUST-38187 submitted duplicate rating 1 for item ITEM-016 on 2025-07-06,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-11-09,Customer CUST-20703 submitted duplicate rating 1 for item ITEM-001 on 2025-11-09,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-020,2025-07-06,Customer CUST-27832 submitted duplicate rating 5 for item ITEM-083 on 2025-07-06,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-12-30,Customer CUST-36466 submitted duplicate rating 5 for item ITEM-098 on 2025-12-30,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-10-10,Customer CUST-43058 submitted duplicate rating 1 for item ITEM-063 on 2025-10-10,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-020,2025-12-22,Customer CUST-44460 submitted duplicate rating 1 for item ITEM-082 on 2025-12-22,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-05-17,Customer CUST-14693 submitted duplicate rating 1 for item ITEM-075 on 2025-05-17,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-03-07,Customer CUST-43772 submitted duplicate rating 1 for item ITEM-066 on 2025-03-07,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-05-21,Customer CUST-28202 submitted duplicate rating 1 for item ITEM-003 on 2025-05-21,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-04-03,Customer CUST-28385 submitted duplicate rating 5 for item ITEM-030 on 2025-04-03,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-08-11,Customer CUST-29397 submitted duplicate rating 4 for item ITEM-121 on 2025-08-11,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-12-09,Customer CUST-18178 submitted duplicate rating 5 for item ITEM-055 on 2025-12-09,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-06-08,Customer CUST-05261 submitted duplicate rating 4 for item ITEM-140 on 2025-06-08,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-09-07,Customer CUST-18535 submitted duplicate rating 4 for item ITEM-136 on 2025-09-07,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-02-15,Customer CUST-08590 submitted duplicate rating 1 for item ITEM-017 on 2025-02-15,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-04-16,Customer CUST-09109 submitted duplicate rating 4 for item ITEM-059 on 2025-04-16,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-09-26,Customer CUST-47908 submitted duplicate rating 1 for item ITEM-136 on 2025-09-26,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-07-07,Customer CUST-34503 submitted duplicate rating 5 for item ITEM-065 on 2025-07-07,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-10-02,Customer CUST-40215 submitted duplicate rating 5 for item ITEM-124 on 2025-10-02,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-05-09,Customer nan submitted duplicate rating 4 for item ITEM-129 on 2025-05-09,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-12-16,Customer CUST-48063 submitted duplicate rating 4 for item ITEM-107 on 2025-12-16,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-04-05,Customer CUST-04316 submitted duplicate rating 4 for item ITEM-106 on 2025-04-05,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-01-27,Customer CUST-27059 submitted duplicate rating 5 for item ITEM-020 on 2025-01-27,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-03-19,Customer CUST-25509 submitted duplicate rating 5 for item ITEM-128 on 2025-03-19,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-03-26,Customer CUST-33897 submitted duplicate rating 5 for item ITEM-022 on 2025-03-26,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-04-13,Customer CUST-11133 submitted duplicate rating 1 for item ITEM-068 on 2025-04-13,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-09-11,Customer CUST-14050 submitted duplicate rating 1 for item ITEM-094 on 2025-09-11,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-018,2025-12-27,Customer CUST-20770 submitted duplicate rating 4 for item ITEM-107 on 2025-12-27,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-04-18,Customer CUST-11741 submitted duplicate rating 1 for item ITEM-038 on 2025-04-18,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-08-25,Customer CUST-39749 submitted duplicate rating 1 for item ITEM-150 on 2025-08-25,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-01-20,Customer CUST-10689 submitted duplicate rating 5 for item ITEM-034 on 2025-01-20,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-10-19,Customer CUST-06133 submitted duplicate rating 5 for item ITEM-100 on 2025-10-19,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-07-11,Customer CUST-41359 submitted duplicate rating 3 for item ITEM-144 on 2025-07-11,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-08-07,Customer CUST-10787 submitted duplicate rating 1 for item ITEM-031 on 2025-08-07,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-06-04,Customer CUST-08556 submitted duplicate rating 5 for item ITEM-002 on 2025-06-04,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-02-07,Customer CUST-09376 submitted duplicate rating 4 for item ITEM-106 on 2025-02-07,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-08-31,Customer CUST-39762 submitted duplicate rating 5 for item ITEM-045 on 2025-08-31,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-07-18,Customer CUST-13308 submitted duplicate rating 5 for item ITEM-114 on 2025-07-18,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-018,2025-02-08,Customer CUST-14833 submitted duplicate rating 5 for item ITEM-111 on 2025-02-08,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-07-12,Customer CUST-34094 submitted duplicate rating 5 for item ITEM-043 on 2025-07-12,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-02-15,Customer CUST-44560 submitted duplicate rating 4 for item ITEM-144 on 2025-02-15,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-08-31,Customer CUST-42340 submitted duplicate rating 5 for item ITEM-067 on 2025-08-31,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-10-22,Customer CUST-00491 submitted duplicate rating 1 for item ITEM-070 on 2025-10-22,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-05-29,Customer CUST-09465 submitted duplicate rating 5 for item ITEM-042 on 2025-05-29,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-04-30,Customer CUST-09321 submitted duplicate rating 5 for item ITEM-004 on 2025-04-30,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-08-15,Customer CUST-23713 submitted duplicate rating 3 for item ITEM-137 on 2025-08-15,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-07-30,Customer CUST-46532 submitted duplicate rating 5 for item ITEM-088 on 2025-07-30,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-04-16,Customer CUST-27521 submitted duplicate rating 4 for item ITEM-012 on 2025-04-16,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-07-19,Customer CUST-31701 submitted duplicate rating 5 for item ITEM-003 on 2025-07-19,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-06-02,Customer CUST-13942 submitted duplicate rating 4 for item ITEM-089 on 2025-06-02,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-05-31,Customer CUST-39131 submitted duplicate rating 4 for item ITEM-122 on 2025-05-31,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-06-15,Customer CUST-28351 submitted duplicate rating 5 for item ITEM-013 on 2025-06-15,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-12-14,Customer CUST-05172 submitted duplicate rating 3 for item ITEM-031 on 2025-12-14,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-02-09,Customer CUST-26516 submitted duplicate rating 5 for item ITEM-049 on 2025-02-09,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-11-13,Customer CUST-12532 submitted duplicate rating 5 for item ITEM-127 on 2025-11-13,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-10-31,Customer CUST-06479 submitted duplicate rating 1 for item ITEM-065 on 2025-10-31,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-11-04,Customer CUST-45789 submitted duplicate rating 4 for item ITEM-042 on 2025-11-04,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-09-02,Customer CUST-41719 submitted duplicate rating 3 for item ITEM-138 on 2025-09-02,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-01-11,Customer CUST-35234 submitted duplicate rating 4 for item ITEM-042 on 2025-01-11,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-01-18,Customer CUST-42434 submitted duplicate rating 5 for item ITEM-109 on 2025-01-18,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-08-11,Customer CUST-37648 submitted duplicate rating 1 for item ITEM-026 on 2025-08-11,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-08-12,Customer CUST-28134 submitted duplicate rating 5 for item ITEM-079 on 2025-08-12,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-06-22,Customer CUST-12403 submitted duplicate rating 1 for item ITEM-015 on 2025-06-22,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-07-24,Customer CUST-03370 submitted duplicate rating 1 for item ITEM-127 on 2025-07-24,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-07-09,Customer CUST-26053 submitted duplicate rating 1 for item ITEM-108 on 2025-07-09,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-04-25,Customer CUST-21256 submitted duplicate rating 5 for item ITEM-081 on 2025-04-25,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-12-15,Customer CUST-24306 submitted duplicate rating 4 for item ITEM-025 on 2025-12-15,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-06-02,Customer CUST-44013 submitted duplicate rating 2 for item ITEM-121 on 2025-06-02,2.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-01-24,Customer CUST-29276 submitted duplicate rating 4 for item ITEM-002 on 2025-01-24,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-06-20,Customer CUST-25386 submitted duplicate rating 5 for item ITEM-013 on 2025-06-20,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-12-22,Customer CUST-22944 submitted duplicate rating 1 for item ITEM-032 on 2025-12-22,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-05-11,Customer CUST-32457 submitted duplicate rating 5 for item ITEM-093 on 2025-05-11,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-01-17,Customer CUST-20178 submitted duplicate rating 5 for item ITEM-100 on 2025-01-17,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-08-17,Customer CUST-33517 submitted duplicate rating 1 for item ITEM-099 on 2025-08-17,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-07-30,Customer CUST-01427 submitted duplicate rating 1 for item ITEM-023 on 2025-07-30,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-03-25,Customer nan submitted duplicate rating 3 for item ITEM-136 on 2025-03-25,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-05-02,Customer CUST-30892 submitted duplicate rating 5 for item ITEM-141 on 2025-05-02,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-10-04,Customer CUST-44088 submitted duplicate rating 5 for item ITEM-107 on 2025-10-04,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-03-29,Customer CUST-31750 submitted duplicate rating 5 for item ITEM-076 on 2025-03-29,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-018,2025-07-10,Customer CUST-09429 submitted duplicate rating 3 for item ITEM-079 on 2025-07-10,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-04-01,Customer CUST-49654 submitted duplicate rating 1 for item ITEM-144 on 2025-04-01,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-09-03,Customer CUST-04433 submitted duplicate rating 1 for item ITEM-032 on 2025-09-03,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-007,2025-09-28,Customer CUST-41173 submitted duplicate rating 5 for item ITEM-068 on 2025-09-28,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-04-18,Customer CUST-08900 submitted duplicate rating 1 for item ITEM-086 on 2025-04-18,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-11-30,Customer CUST-00114 submitted duplicate rating 1 for item ITEM-010 on 2025-11-30,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-09-21,Customer CUST-24835 submitted duplicate rating 1 for item ITEM-106 on 2025-09-21,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-10-04,Customer CUST-44088 submitted duplicate rating 5 for item ITEM-107 on 2025-10-04,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-04-22,Customer CUST-13744 submitted duplicate rating 1 for item ITEM-130 on 2025-04-22,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-10-17,Customer CUST-28927 submitted duplicate rating 4 for item ITEM-087 on 2025-10-17,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-018,2025-06-14,Customer CUST-34955 submitted duplicate rating 5 for item ITEM-126 on 2025-06-14,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-003,2025-10-17,Customer CUST-38566 submitted duplicate rating 4 for item ITEM-094 on 2025-10-17,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-08-27,Customer CUST-09107 submitted duplicate rating 5 for item ITEM-089 on 2025-08-27,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-11-23,Customer CUST-41992 submitted duplicate rating 5 for item ITEM-140 on 2025-11-23,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-02-06,Customer CUST-40276 submitted duplicate rating 4 for item ITEM-112 on 2025-02-06,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-08-05,Customer CUST-21227 submitted duplicate rating 1 for item ITEM-020 on 2025-08-05,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-12-05,Customer CUST-39215 submitted duplicate rating 5 for item ITEM-016 on 2025-12-05,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-05-29,Customer CUST-25428 submitted duplicate rating 5 for item ITEM-009 on 2025-05-29,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-09-27,Customer CUST-20145 submitted duplicate rating 4 for item ITEM-023 on 2025-09-27,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-007,2025-09-07,Customer CUST-26464 submitted duplicate rating 5 for item ITEM-101 on 2025-09-07,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-03-02,Customer CUST-38164 submitted duplicate rating 5 for item ITEM-106 on 2025-03-02,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-12-21,Customer CUST-37805 submitted duplicate rating 1 for item ITEM-010 on 2025-12-21,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-12-08,Customer CUST-35636 submitted duplicate rating 4 for item ITEM-030 on 2025-12-08,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-11-22,Customer CUST-07158 submitted duplicate rating 5 for item ITEM-003 on 2025-11-22,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-12-23,Customer CUST-47452 submitted duplicate rating 5 for item ITEM-080 on 2025-12-23,5.0
