domain,pattern,anomaly_type,entity_id,date,description,score_or_metric
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-08-16,Customer CUST-23714 submitted duplicate rating 5 for item ITEM-146 on 2025-08-16,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-11-11,Customer CUST-00269 submitted duplicate rating 5 for item ITEM-124 on 2025-11-11,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-05-20,Customer CUST-24529 submitted duplicate rating 1 for item ITEM-014 on 2025-05-20,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-02-05,Customer CUST-46507 submitted duplicate rating 5 for item ITEM-013 on 2025-02-05,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-12-15,Customer CUST-39159 submitted duplicate rating 1 for item ITEM-096 on 2025-12-15,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-018,2025-10-21,Customer CUST-19060 submitted duplicate rating 1 for item ITEM-002 on 2025-10-21,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-007,2025-08-12,Customer CUST-35827 submitted duplicate rating 5 for item ITEM-140 on 2025-08-12,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-08-06,Customer CUST-02192 submitted duplicate rating 2 for item ITEM-120 on 2025-08-06,2.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-003,2025-09-01,Customer CUST-36124 submitted duplicate rating 5 for item ITEM-058 on 2025-09-01,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-10-27,Customer CUST-24969 submitted duplicate rating 5 for item ITEM-143 on 2025-10-27,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-07-01,Customer CUST-31025 submitted duplicate rating 4 for item ITEM-132 on 2025-07-01,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-05-02,Customer CUST-24938 submitted duplicate rating 4 for item ITEM-126 on 2025-05-02,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-018,2025-06-20,Customer CUST-02032 submitted duplicate rating 3 for item ITEM-063 on 2025-06-20,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-05-23,Customer CUST-44621 submitted duplicate rating 4 for item ITEM-022 on 2025-05-23,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-01-23,Customer CUST-23025 submitted duplicate rating 4 for item ITEM-041 on 2025-01-23,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-05-03,Customer CUST-32260 submitted duplicate rating 1 for item ITEM-106 on 2025-05-03,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-12-30,Customer CUST-23011 submitted duplicate rating 5 for item ITEM-135 on 2025-12-30,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-05-17,Customer CUST-01390 submitted duplicate rating 1 for item ITEM-106 on 2025-05-17,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-03-01,Customer CUST-10575 submitted duplicate rating 5 for item ITEM-037 on 2025-03-01,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-11-05,Customer nan submitted duplicate rating 4 for item ITEM-042 on 2025-11-05,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-007,2025-08-12,Customer CUST-35827 submitted duplicate rating 5 for item ITEM-140 on 2025-08-12,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-10-07,Customer CUST-33836 submitted duplicate rating 5 for item ITEM-141 on 2025-10-07,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-08-06,Customer CUST-18329 submitted duplicate rating 4 for item ITEM-124 on 2025-08-06,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-08-24,Customer CUST-12892 submitted duplicate rating 2 for item ITEM-030 on 2025-08-24,2.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-020,2025-10-25,Customer nan submitted duplicate rating 4 for item ITEM-019 on 2025-10-25,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-10-20,Customer CUST-00613 submitted duplicate rating 4 for item ITEM-068 on 2025-10-20,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-08-30,Customer CUST-47451 submitted duplicate rating 4 for item ITEM-044 on 2025-08-30,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-01-17,Customer CUST-46256 submitted duplicate rating 1 for item ITEM-091 on 2025-01-17,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-05-20,Customer nan submitted duplicate rating 5 for item ITEM-093 on 2025-05-20,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-003,2025-02-01,Customer CUST-28649 submitted duplicate rating 4 for item ITEM-100 on 2025-02-01,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-04-15,Customer CUST-20144 submitted duplicate rating 4 for item ITEM-031 on 2025-04-15,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-02-01,Customer CUST-12454 submitted duplicate rating 4 for item ITEM-058 on 2025-02-01,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-05-03,Customer CUST-25179 submitted duplicate rating 1 for item ITEM-088 on 2025-05-03,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-06-11,Customer CUST-14861 submitted duplicate rating 1 for item ITEM-092 on 2025-06-11,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-02-27,Customer CUST-22753 submitted duplicate rating 4 for item ITEM-002 on 2025-02-27,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-12-04,Customer CUST-16247 submitted duplicate rating 5 for item ITEM-091 on 2025-12-04,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-03-11,Customer nan submitted duplicate rating 4 for item ITEM-106 on 2025-03-11,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-05-23,Customer CUST-36269 submitted duplicate rating 5 for item ITEM-123 on 2025-05-23,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-08-19,Customer CUST-44570 submitted duplicate rating 1 for item ITEM-067 on 2025-08-19,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-08-09,Customer CUST-17175 submitted duplicate rating 5 for item ITEM-100 on 2025-08-09,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-01-08,Customer CUST-05621 submitted duplicate rating 3 for item ITEM-112 on 2025-01-08,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-02-02,Customer CUST-48584 submitted duplicate rating 5 for item ITEM-101 on 2025-02-02,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-04-29,Customer CUST-08727 submitted duplicate rating 5 for item ITEM-077 on 2025-04-29,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-05-10,Customer CUST-23840 submitted duplicate rating 4 for item ITEM-071 on 2025-05-10,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-01-23,Customer CUST-27319 submitted duplicate rating 1 for item ITEM-008 on 2025-01-23,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-08-11,Customer CUST-34169 submitted duplicate rating 1 for item ITEM-147 on 2025-08-11,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-007,2025-06-13,Customer CUST-36863 submitted duplicate rating 1 for item ITEM-032 on 2025-06-13,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-12-09,Customer CUST-43257 submitted duplicate rating 1 for item ITEM-136 on 2025-12-09,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-03-26,Customer CUST-45672 submitted duplicate rating 1 for item ITEM-052 on 2025-03-26,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-018,2025-12-02,Customer CUST-30074 submitted duplicate rating 5 for item ITEM-029 on 2025-12-02,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-04-14,Customer CUST-12496 submitted duplicate rating 4 for item ITEM-150 on 2025-04-14,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-12-15,Customer CUST-23141 submitted duplicate rating 5 for item ITEM-071 on 2025-12-15,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-04-29,Customer CUST-23050 submitted duplicate rating 5 for item ITEM-001 on 2025-04-29,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-01-07,Customer CUST-24710 submitted duplicate rating 4 for item ITEM-001 on 2025-01-07,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-11-07,Customer CUST-34430 submitted duplicate rating 1 for item ITEM-140 on 2025-11-07,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-04-08,Customer CUST-34324 submitted duplicate rating 4 for item ITEM-142 on 2025-04-08,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-003,2025-09-24,Customer CUST-39241 submitted duplicate rating 5 for item ITEM-106 on 2025-09-24,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-12-01,Customer CUST-22822 submitted duplicate rating 5 for item ITEM-016 on 2025-12-01,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-12-01,Customer CUST-11871 submitted duplicate rating 1 for item ITEM-068 on 2025-12-01,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-02-18,Customer CUST-22251 submitted duplicate rating 3 for item ITEM-103 on 2025-02-18,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-02-10,Customer CUST-35747 submitted duplicate rating 5 for item ITEM-004 on 2025-02-10,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-05-07,Customer CUST-46542 submitted duplicate rating 5 for item ITEM-105 on 2025-05-07,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-03-25,Customer CUST-37353 submitted duplicate rating 4 for item ITEM-114 on 2025-03-25,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-03-19,Customer CUST-25509 submitted duplicate rating 5 for item ITEM-128 on 2025-03-19,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-08-27,Customer CUST-05091 submitted duplicate rating 5 for item ITEM-070 on 2025-08-27,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-10-08,Customer CUST-29077 submitted duplicate rating 5 for item ITEM-042 on 2025-10-08,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-11-04,Customer CUST-41947 submitted duplicate rating 4 for item ITEM-078 on 2025-11-04,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-09-06,Customer CUST-34909 submitted duplicate rating 5 for item ITEM-006 on 2025-09-06,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-11-26,Customer CUST-37307 submitted duplicate rating 1 for item ITEM-134 on 2025-11-26,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-003,2025-09-20,Customer CUST-12765 submitted duplicate rating 5 for item ITEM-015 on 2025-09-20,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-11-17,Customer CUST-36748 submitted duplicate rating 5 for item ITEM-026 on 2025-11-17,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-018,2025-03-20,Customer CUST-10089 submitted duplicate rating 5 for item ITEM-140 on 2025-03-20,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-12-15,Customer CUST-36764 submitted duplicate rating 5 for item ITEM-126 on 2025-12-15,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2026-01-02,Customer CUST-02462 submitted duplicate rating 5 for item ITEM-094 on 2026-01-02,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-06-03,Customer CUST-19657 submitted duplicate rating 4 for item ITEM-106 on 2025-06-03,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-12-10,Customer CUST-02312 submitted duplicate rating 4 for item ITEM-004 on 2025-12-10,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-018,2025-08-23,Customer CUST-10077 submitted duplicate rating 4 for item ITEM-132 on 2025-08-23,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-10-26,Customer CUST-46611 submitted duplicate rating 5 for item ITEM-147 on 2025-10-26,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-12-08,Customer CUST-48484 submitted duplicate rating 5 for item ITEM-120 on 2025-12-08,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-04-18,Customer CUST-44655 submitted duplicate rating 4 for item ITEM-005 on 2025-04-18,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-003,2025-01-04,Customer CUST-07684 submitted duplicate rating 5 for item ITEM-055 on 2025-01-04,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-09-23,Customer CUST-26407 submitted duplicate rating 5 for item ITEM-067 on 2025-09-23,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-01-04,Customer CUST-27737 submitted duplicate rating 5 for item ITEM-010 on 2025-01-04,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-05-23,Customer CUST-10763 submitted duplicate rating 4 for item ITEM-085 on 2025-05-23,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-07-28,Customer CUST-19851 submitted duplicate rating 1 for item ITEM-102 on 2025-07-28,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-05-07,Customer CUST-34087 submitted duplicate rating 4 for item ITEM-132 on 2025-05-07,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-10-28,Customer CUST-11098 submitted duplicate rating 3 for item ITEM-046 on 2025-10-28,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-06-28,Customer CUST-34329 submitted duplicate rating 1 for item ITEM-019 on 2025-06-28,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-05-11,Customer CUST-27054 submitted duplicate rating 5 for item ITEM-083 on 2025-05-11,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-020,2025-11-13,Customer CUST-22379 submitted duplicate rating 4 for item ITEM-037 on 2025-11-13,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-06-23,Customer CUST-16144 submitted duplicate rating 1 for item ITEM-138 on 2025-06-23,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-11-28,Customer CUST-02074 submitted duplicate rating 1 for item ITEM-127 on 2025-11-28,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-01-01,Customer CUST-22071 submitted duplicate rating 5 for item ITEM-055 on 2025-01-01,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-08-07,Customer CUST-13459 submitted duplicate rating 3 for item ITEM-034 on 2025-08-07,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-08-28,Customer CUST-05642 submitted duplicate rating 4 for item ITEM-122 on 2025-08-28,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-12-12,Customer CUST-21031 submitted duplicate rating 1 for item ITEM-028 on 2025-12-12,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-04-21,Customer CUST-11685 submitted duplicate rating 4 for item ITEM-017 on 2025-04-21,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-01-03,Customer CUST-14849 submitted duplicate rating 5 for item ITEM-093 on 2025-01-03,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-04-21,Customer CUST-45389 submitted duplicate rating 1 for item ITEM-089 on 2025-04-21,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-10-11,Customer CUST-23092 submitted duplicate rating 5 for item ITEM-101 on 2025-10-11,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-12-26,Customer CUST-20289 submitted duplicate rating 5 for item ITEM-023 on 2025-12-26,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-09-20,Customer CUST-12627 submitted duplicate rating 4 for item ITEM-119 on 2025-09-20,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-12-15,Customer CUST-45457 submitted duplicate rating 3 for item ITEM-119 on 2025-12-15,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-03-02,Customer CUST-24277 submitted duplicate rating 4 for item ITEM-100 on 2025-03-02,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-12-23,Customer CUST-45093 submitted duplicate rating 4 for item ITEM-055 on 2025-12-23,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-07-22,Customer CUST-25105 submitted duplicate rating 5 for item ITEM-095 on 2025-07-22,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-12-06,Customer CUST-29132 submitted duplicate rating 5 for item ITEM-016 on 2025-12-06,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-12-13,Customer CUST-37273 submitted duplicate rating 5 for item ITEM-011 on 2025-12-13,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-020,2025-05-13,Customer CUST-45972 submitted duplicate rating 4 for item ITEM-033 on 2025-05-13,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-08-23,Customer CUST-28788 submitted duplicate rating 1 for item ITEM-044 on 2025-08-23,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-003,2025-03-31,Customer CUST-47295 submitted duplicate rating 4 for item ITEM-012 on 2025-03-31,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-09-01,Customer CUST-48460 submitted duplicate rating 1 for item ITEM-109 on 2025-09-01,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-12-30,Customer CUST-31680 submitted duplicate rating 4 for item ITEM-123 on 2025-12-30,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-020,2025-02-17,Customer CUST-20688 submitted duplicate rating 5 for item ITEM-016 on 2025-02-17,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-05-18,Customer CUST-00060 submitted duplicate rating 5 for item ITEM-059 on 2025-05-18,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-11-03,Customer CUST-47876 submitted duplicate rating 4 for item ITEM-123 on 2025-11-03,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-07-07,Customer CUST-09910 submitted duplicate rating 5 for item ITEM-080 on 2025-07-07,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-007,2025-09-22,Customer CUST-09221 submitted duplicate rating 4 for item ITEM-139 on 2025-09-22,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-02-08,Customer CUST-49239 submitted duplicate rating 1 for item ITEM-033 on 2025-02-08,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-018,2025-05-05,Customer CUST-02577 submitted duplicate rating 5 for item ITEM-082 on 2025-05-05,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-003,2025-05-19,Customer CUST-12474 submitted duplicate rating 1 for item ITEM-084 on 2025-05-19,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-04-17,Customer CUST-09816 submitted duplicate rating 4 for item ITEM-084 on 2025-04-17,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-10-05,Customer nan submitted duplicate rating 4 for item ITEM-077 on 2025-10-05,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-09-30,Customer CUST-10992 submitted duplicate rating 4 for item ITEM-147 on 2025-09-30,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-09-27,Customer CUST-21924 submitted duplicate rating 3 for item ITEM-079 on 2025-09-27,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-12-24,Customer CUST-22598 submitted duplicate rating 1 for item ITEM-083 on 2025-12-24,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-07-01,Customer CUST-36543 submitted duplicate rating 5 for item ITEM-144 on 2025-07-01,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-02-11,Customer CUST-01071 submitted duplicate rating 5 for item ITEM-145 on 2025-02-11,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-12-12,Customer CUST-30387 submitted duplicate rating 1 for item ITEM-016 on 2025-12-12,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-003,2025-06-20,Customer CUST-33021 submitted duplicate rating 1 for item ITEM-038 on 2025-06-20,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-06-19,Customer CUST-10506 submitted duplicate rating 5 for item ITEM-011 on 2025-06-19,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-007,2025-08-17,Customer CUST-30178 submitted duplicate rating 4 for item ITEM-107 on 2025-08-17,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-11-26,Customer CUST-47789 submitted duplicate rating 4 for item ITEM-135 on 2025-11-26,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-08-04,Customer CUST-32346 submitted duplicate rating 4 for item ITEM-089 on 2025-08-04,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-06-23,Customer CUST-42968 submitted duplicate rating 5 for item ITEM-122 on 2025-06-23,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-10-17,Customer CUST-32958 submitted duplicate rating 5 for item ITEM-110 on 2025-10-17,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-04-22,Customer CUST-48390 submitted duplicate rating 5 for item ITEM-041 on 2025-04-22,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-018,2025-01-20,Customer CUST-39296 submitted duplicate rating 1 for item ITEM-003 on 2025-01-20,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-12-17,Customer CUST-05115 submitted duplicate rating 5 for item ITEM-077 on 2025-12-17,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-02-27,Customer nan submitted duplicate rating 3 for item ITEM-128 on 2025-02-27,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-07-07,Customer CUST-02416 submitted duplicate rating 1 for item ITEM-124 on 2025-07-07,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-08-04,Customer CUST-35909 submitted duplicate rating 5 for item ITEM-106 on 2025-08-04,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-11-06,Customer CUST-07012 submitted duplicate rating 5 for item ITEM-143 on 2025-11-06,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-06-23,Customer CUST-17069 submitted duplicate rating 1 for item ITEM-009 on 2025-06-23,1.0
