order_item_id,order_id,item_id,quantity,unit_price,subtotal,item_discount,item_total,_quarantine_timestamp,_quarantine_rule_id,_quarantine_rule_name,_quarantine_reason
LINE-0075777,ORD-007606,ITEM-044,1,21.0,21.0,0.0,21.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0658138,ORD-065711,ITEM-028,2,15.5,31.0,0.0,31.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0387912,ORD-038760,ITEM-080,1,15.0,15.0,0.0,15.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0030982,ORD-003115,ITEM-121,1,6.5,6.5,0.0,6.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0982472,ORD-098250,ITEM-144,1,5.5,5.5,0.0,5.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0411756,ORD-041133,ITEM-109,2,9.5,19.0,0.0,19.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0602384,ORD-060128,ITEM-128,1,8.99,8.99,0.0,8.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0653726,ORD-065270,ITEM-002,1,14.5,14.5,0.0,14.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0182323,ORD-018243,ITEM-091,1,16.99,16.99,0.0,16.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0997168,ORD-099720,ITEM-122,2,16.0,32.0,0.0,32.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0632304,ORD-063143,ITEM-076,1,12.99,12.99,0.0,12.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0796041,ORD-079557,ITEM-030,1,14.0,14.0,0.0,14.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0663732,ORD-066277,ITEM-127,3,8.5,25.5,0.0,25.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0358247,ORD-035813,ITEM-088,1,8.99,8.99,0.0,8.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0439056,ORD-043858,ITEM-115,1,10.0,10.0,0.0,10.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0091890,ORD-009198,ITEM-091,1,16.99,16.99,0.0,16.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0128052,ORD-012796,ITEM-144,1,5.5,5.5,0.0,5.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0422041,ORD-042153,ITEM-142,1,5.25,5.25,0.0,5.25,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0617718,ORD-061661,ITEM-001,2,8.99,17.98,0.0,17.98,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0882363,ORD-088195,ITEM-141,1,6.5,6.5,0.0,6.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0395037,ORD-039460,ITEM-106,1,10.99,10.99,0.0,10.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0426624,ORD-042615,ITEM-138,2,3.5,7.0,0.0,7.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0461163,ORD-046060,ITEM-062,1,38.0,38.0,0.0,38.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0912352,ORD-091197,ITEM-132,1,13.99,13.99,0.0,13.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0904783,ORD-090437,ITEM-104,1,9.99,9.99,0.0,9.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0228565,ORD-022874,ITEM-016,2,13.99,27.98,0.0,27.98,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0056418,ORD-005660,ITEM-058,1,31.0,31.0,0.0,31.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0082034,ORD-008208,ITEM-038,1,16.99,16.99,0.0,16.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0104236,ORD-010427,ITEM-082,2,15.5,31.0,0.0,31.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0125787,ORD-012571,ITEM-022,1,17.5,17.5,0.0,17.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0587548,ORD-058638,ITEM-022,2,17.5,35.0,0.0,35.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0294290,ORD-029462,ITEM-136,2,3.99,7.98,0.0,7.98,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0597965,ORD-059684,ITEM-142,1,5.25,5.25,0.0,5.25,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0500047,ORD-049917,ITEM-088,1,8.99,8.99,0.0,8.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0431464,ORD-043102,ITEM-079,1,14.0,14.0,0.0,14.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0032827,ORD-003293,ITEM-144,2,5.5,11.0,0.0,11.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0832557,ORD-083219,ITEM-052,1,29.99,29.99,0.0,29.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0399338,ORD-039893,ITEM-050,1,36.0,36.0,0.0,36.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0870471,ORD-087011,ITEM-009,1,17.5,17.5,0.0,17.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0301048,ORD-030134,ITEM-142,1,5.25,5.25,0.0,5.25,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0185382,ORD-018557,ITEM-080,1,15.0,15.0,0.0,15.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0413555,ORD-041315,ITEM-134,1,8.5,8.5,0.0,8.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0330236,ORD-033030,ITEM-144,1,5.5,5.5,0.0,5.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0738782,ORD-073801,ITEM-059,1,28.0,28.0,0.0,28.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0019610,ORD-001975,ITEM-099,1,17.5,17.5,0.0,17.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0671362,ORD-067056,ITEM-052,1,29.99,29.99,0.0,29.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0280532,ORD-028086,ITEM-144,1,5.5,5.5,0.0,5.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0848988,ORD-084855,ITEM-020,2,15.5,31.0,0.0,31.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0192367,ORD-019255,ITEM-106,1,10.99,10.99,0.0,10.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0568761,ORD-056781,ITEM-012,1,11.5,11.5,0.0,11.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0801373,ORD-080085,ITEM-129,1,14.5,14.5,0.0,14.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0461962,ORD-046142,ITEM-095,2,16.5,33.0,0.0,33.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0173516,ORD-017349,ITEM-088,1,8.99,8.99,0.0,8.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0482672,ORD-048190,ITEM-107,1,7.5,7.5,0.0,7.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0284000,ORD-028434,ITEM-127,1,8.5,8.5,0.0,8.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0640055,ORD-063907,ITEM-140,2,5.99,11.98,0.0,11.98,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0719551,ORD-071880,ITEM-017,3,14.5,43.5,0.0,43.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0587409,ORD-058626,ITEM-011,4,18.0,72.0,0.0,72.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0620176,ORD-061911,ITEM-075,1,37.0,37.0,0.0,37.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0333677,ORD-033370,ITEM-013,1,12.99,12.99,0.0,12.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0816030,ORD-081534,ITEM-056,1,35.0,35.0,0.0,35.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0797882,ORD-079742,ITEM-137,3,5.99,17.97,0.0,17.97,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0597553,ORD-059644,ITEM-013,3,12.99,38.97,0.0,38.97,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0390351,ORD-039000,ITEM-114,1,9.0,9.0,0.0,9.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0505381,ORD-050457,ITEM-129,1,14.5,14.5,0.0,14.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0437249,ORD-043679,ITEM-099,2,17.5,35.0,0.0,35.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0756451,ORD-075579,ITEM-134,1,8.5,8.5,0.0,8.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0469958,ORD-046939,ITEM-001,1,8.99,8.99,0.0,8.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0031742,ORD-003191,ITEM-131,1,14.0,14.0,0.0,14.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0655983,ORD-065500,ITEM-140,1,5.99,5.99,0.0,5.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0060913,ORD-006111,ITEM-002,1,14.5,14.5,0.0,14.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0644498,ORD-064343,ITEM-074,2,26.0,52.0,0.0,52.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0117691,ORD-011761,ITEM-022,1,17.5,17.5,0.0,17.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0001239,ORD-000132,ITEM-116,3,9.5,28.5,0.0,28.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0697339,ORD-069664,ITEM-056,1,35.0,35.0,0.0,35.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0755121,ORD-075450,ITEM-131,4,14.0,56.0,0.0,56.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0977501,ORD-097753,ITEM-032,1,18.5,18.5,0.0,18.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0970137,ORD-097019,ITEM-136,1,3.99,3.99,0.0,3.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0212251,ORD-021230,ITEM-094,1,19.0,19.0,0.0,19.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0137307,ORD-013720,ITEM-068,2,19.99,39.98,0.0,39.98,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0887312,ORD-088684,ITEM-053,1,34.0,34.0,0.0,34.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0659640,ORD-065863,ITEM-007,1,15.99,15.99,0.0,15.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0751169,ORD-075045,ITEM-071,1,22.0,22.0,0.0,22.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0561975,ORD-056105,ITEM-039,1,29.5,29.5,0.0,29.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0696232,ORD-069557,ITEM-084,1,13.99,13.99,0.0,13.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0991352,ORD-099137,ITEM-021,1,16.0,16.0,0.0,16.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0523263,ORD-052246,ITEM-138,1,3.5,3.5,0.0,3.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0110339,ORD-011034,ITEM-126,2,15.0,30.0,0.0,30.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0392358,ORD-039193,ITEM-027,2,16.5,33.0,0.0,33.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0698919,ORD-069827,ITEM-123,2,15.5,31.0,0.0,31.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0929486,ORD-092928,ITEM-109,2,9.5,19.0,0.0,19.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0033201,ORD-003332,ITEM-032,1,18.5,18.5,0.0,18.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0641022,ORD-064002,ITEM-127,2,8.5,17.0,0.0,17.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0815747,ORD-081506,ITEM-026,1,11.99,11.99,0.0,11.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0118843,ORD-011873,ITEM-011,1,18.0,18.0,0.0,18.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0340025,ORD-034002,ITEM-062,1,38.0,38.0,0.0,38.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0914889,ORD-091457,ITEM-120,1,6.99,6.99,0.0,6.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0773173,ORD-077254,ITEM-125,1,28.0,28.0,0.0,28.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0201232,ORD-020130,ITEM-122,2,16.0,32.0,0.0,32.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0855308,ORD-085492,ITEM-081,1,16.0,16.0,0.0,16.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0953332,ORD-095351,ITEM-026,2,11.99,23.98,0.0,23.98,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0834662,ORD-083428,ITEM-114,1,9.0,9.0,0.0,9.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0552548,ORD-055156,ITEM-046,1,48.0,48.0,0.0,48.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0302267,ORD-030256,ITEM-045,2,25.0,50.0,0.0,50.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0454553,ORD-045391,ITEM-143,2,4.25,8.5,0.0,8.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0441910,ORD-044138,ITEM-078,1,16.5,16.5,0.0,16.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0354859,ORD-035482,ITEM-117,1,15.0,15.0,0.0,15.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0516706,ORD-051588,ITEM-031,1,15.99,15.99,0.0,15.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0556875,ORD-055601,ITEM-111,4,10.5,42.0,0.0,42.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0688932,ORD-068814,ITEM-026,1,11.99,11.99,0.0,11.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0318942,ORD-031901,ITEM-134,1,8.5,8.5,0.0,8.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0457102,ORD-045647,ITEM-077,3,14.5,43.5,0.0,43.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0129819,ORD-012973,ITEM-098,1,13.5,13.5,0.0,13.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0451080,ORD-045053,ITEM-064,1,52.0,52.0,0.0,52.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0159356,ORD-015926,ITEM-084,1,13.99,13.99,0.0,13.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0920176,ORD-091987,ITEM-069,2,33.0,66.0,0.0,66.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0654625,ORD-065364,ITEM-028,1,15.5,15.5,0.0,15.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0671926,ORD-067112,ITEM-091,1,16.99,16.99,0.0,16.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0177138,ORD-017717,ITEM-041,1,20.0,20.0,0.0,20.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0610459,ORD-060937,ITEM-103,4,14.5,58.0,0.0,58.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0894679,ORD-089423,ITEM-016,1,13.99,13.99,0.0,13.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0929225,ORD-092903,ITEM-142,1,5.25,5.25,0.0,5.25,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0017647,ORD-001779,ITEM-033,2,18.0,36.0,0.0,36.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0096998,ORD-009703,ITEM-040,1,22.0,22.0,0.0,22.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0597586,ORD-059646,ITEM-129,1,14.5,14.5,0.0,14.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0367837,ORD-036759,ITEM-114,1,9.0,9.0,0.0,9.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0896828,ORD-089643,ITEM-022,1,17.5,17.5,0.0,17.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0002363,ORD-000244,ITEM-134,3,8.5,25.5,0.0,25.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0235880,ORD-023602,ITEM-120,2,6.99,13.98,0.0,13.98,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0000917,ORD-000099,ITEM-121,1,6.5,6.5,0.0,6.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0887065,ORD-088659,ITEM-007,1,15.99,15.99,0.0,15.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0960537,ORD-096069,ITEM-007,1,15.99,15.99,0.0,15.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0242023,ORD-024224,ITEM-137,1,5.99,5.99,0.0,5.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0000079,ORD-000009,ITEM-037,1,17.5,17.5,0.0,17.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0964629,ORD-096473,ITEM-124,1,17.0,17.0,0.0,17.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0739482,ORD-073873,ITEM-104,1,9.99,9.99,0.0,9.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0828826,ORD-082836,ITEM-063,1,34.0,34.0,0.0,34.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0487125,ORD-048633,ITEM-018,2,28.0,56.0,0.0,56.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0351345,ORD-035138,ITEM-004,1,6.99,6.99,0.0,6.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0328601,ORD-032869,ITEM-100,1,16.0,16.0,0.0,16.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0803977,ORD-080337,ITEM-043,3,20.5,61.5,0.0,61.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0934289,ORD-093412,ITEM-022,1,17.5,17.5,0.0,17.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0468411,ORD-046789,ITEM-001,2,8.99,17.98,0.0,17.98,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0504627,ORD-050383,ITEM-139,1,5.75,5.75,0.0,5.75,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0878974,ORD-087860,ITEM-017,1,14.5,14.5,0.0,14.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0620299,ORD-061923,ITEM-104,1,9.99,9.99,0.0,9.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0572617,ORD-057160,ITEM-112,2,11.0,22.0,0.0,22.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0004730,ORD-000476,ITEM-012,1,11.5,11.5,0.0,11.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0684251,ORD-068343,ITEM-045,1,25.0,25.0,0.0,25.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0018374,ORD-001852,ITEM-013,1,12.99,12.99,0.0,12.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0284415,ORD-028477,ITEM-053,1,34.0,34.0,0.0,34.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0510306,ORD-050947,ITEM-066,1,36.0,36.0,0.0,36.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0428731,ORD-042826,ITEM-099,1,17.5,17.5,0.0,17.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0750651,ORD-074989,ITEM-131,1,14.0,14.0,0.0,14.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0147157,ORD-014692,ITEM-135,2,29.0,58.0,0.0,58.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0625675,ORD-062482,ITEM-055,4,26.5,106.0,0.0,106.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0549275,ORD-054835,ITEM-011,3,18.0,54.0,0.0,54.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0541131,ORD-054039,ITEM-013,1,12.99,12.99,0.0,12.99,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0811162,ORD-081056,ITEM-022,1,17.5,17.5,0.0,17.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0427874,ORD-042742,ITEM-095,1,16.5,16.5,0.0,16.5,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
LINE-0508394,ORD-050762,ITEM-113,1,24.0,24.0,0.0,24.0,2026-09-26T11:22:05.794278,RULE-03,duplicate order-line records,Exact duplicate order_item_id detected
